id,name,RepID,species,len,Tax
UniRef100_C6LLF6/2-200,Cluster: Stage V sporulation protein AA,C6LLF6,Marvinbryantia formatexigens DSM 14469,217,478749
UniRef100_A0A1H8EM37/3-200,Cluster: Stage V sporulation protein AA,A0A1H8EM37,Lihuaxuella thermophila,207,1173111
UniRef100_UPI00110579EE/1-204,Cluster: stage V sporulation protein AA,UPI00110579EE,Eubacteriales,208,186802
UniRef100_A0A810DZW2/8-207,Cluster: Stage V sporulation protein AA,A0A810DZW2,Paenibacillus sp. URB8-2,217,2741301
UniRef100_A0A7U9MRG0/4-203,Cluster: SporV_AA domain-containing protein,A0A7U9MRG0,Lachnospiraceae bacterium,209,1898203
UniRef100_UPI000EF4C8D0/3-199,Cluster: stage V sporulation protein AA,UPI000EF4C8D0,Virgibacillus sp. Bac330,208,2419841
UniRef100_UPI001C10E6BE/8-200,Cluster: stage V sporulation protein AA,UPI001C10E6BE,unclassified Paenibacillus,211,185978
UniRef100_UPI000BB6C170/1-196,Cluster: stage V sporulation protein AA,UPI000BB6C170,Bacillus sp. FJAT-44876,205,2011013
UniRef100_A0A1R0YNL9/8-207,Cluster: Stage V sporulation protein AA,A0A1R0YNL9,Paenibacillus borealis,220,160799
UniRef100_A0A1C6ILS3/4-206,Cluster: Stage V sporulation protein AA,A0A1C6ILS3,uncultured Clostridium sp.,211,59620
UniRef100_A0A1B8WQE7/8-207,Cluster: Stage V sporulation protein AA,A0A1B8WQE7,Bacillus sp. FJAT-27264,229,1850362
UniRef100_A0A516KGL4/3-200,Cluster: Stage V sporulation protein AA,A0A516KGL4,Radiobacillus deserti,207,2594883
UniRef100_A0A168PQB8/8-203,Cluster: Stage V sporulation protein AA,A0A168PQB8,Paenibacillus antarcticus,212,253703
UniRef100_A0A1I2L7H0/5-199,Cluster: Stage V sporulation protein AA,A0A1I2L7H0,Planifilum fulgidum,205,201973
UniRef100_UPI001CC23AD3/1-194,Cluster: stage V sporulation protein AA,UPI001CC23AD3,Paenibacillus sp. IB182363,221,2772510
UniRef100_A0A2T0LD37/6-198,Cluster: Stage V sporulation protein AA,A0A2T0LD37,Planifilum fimeticola,204,201975
UniRef100_A0A1G9DVX8/8-204,Cluster: Stage V sporulation protein AA,A0A1G9DVX8,Paenibacillus typhae,219,1174501
UniRef100_A0A414PE44/6-206,Cluster: Stage V sporulation protein AA,A0A414PE44,Ruminococcus gnavus,221,33038
UniRef100_A0A0D7KNR0/13-209,Cluster: Stage V sporulation protein AA,A0A0D7KNR0,Paenibacillus sp. E194,216,1458845
UniRef100_A0A6M1PGR6/8-206,Cluster: Stage V sporulation protein AA,A0A6M1PGR6,Paenibacillus apii,217,1850370
UniRef100_A0A7W2A8K0/3-197,Cluster: Stage V sporulation protein AA,A0A7W2A8K0,Paenactinomyces guangxiensis,207,1490290
UniRef100_UPI001642792D/1-199,Cluster: stage V sporulation protein AA,UPI001642792D,Virgibacillus sp. SK37,206,403957
UniRef100_A0A089IA34/8-207,Cluster: Stage V sporulation protein AA,A0A089IA34,Paenibacillus sp. FSL H7-0357,220,1536774
UniRef100_UPI001CFA66EA/1-196,Cluster: stage V sporulation protein AA,UPI001CFA66EA,Bacillus shivajii,205,1983719
UniRef100_A0A7U4HJT5/9-209,Cluster: Stage V sporulation protein AA,A0A7U4HJT5,Paenibacillus sp. FSL P4-0081,219,1536769
UniRef100_A0A1R1D1X9/9-209,Cluster: Stage V sporulation protein AA,A0A1R1D1X9,Paenibacillus sp. FSL H8-0259,219,1920423
UniRef100_UPI00198215E7/6-198,Cluster: stage V sporulation protein AA,UPI00198215E7,Aneurinibacillus sp. BA2021,204,2814426
UniRef100_A0A3S9UX03/9-204,Cluster: Stage V sporulation protein AA,A0A3S9UX03,Paenibacillus lutimineralis,216,2707005
UniRef100_UPI00048D388A/8-205,Cluster: stage V sporulation protein AA,UPI00048D388A,Paenibacillus,214,44249
UniRef100_A0A7X2YZA8/7-204,Cluster: Stage V sporulation protein AA,A0A7X2YZA8,Paenibacillus woosongensis,213,307580
UniRef100_A0A383RE16/13-209,Cluster: Stage V sporulation protein AA,A0A383RE16,Paenibacillus alvei (Bacillus alvei),216,44250
UniRef100_A0A3A6HP35/5-204,Cluster: Stage V sporulation protein AA,A0A3A6HP35,Lachnospiraceae bacterium TF09-5,210,2302969
UniRef100_C6J3Y2/42-238,Cluster: Stage V sporulation protein AA,C6J3Y2,Paenibacillus sp. oral taxon 786 str. D14,247,621372
UniRef100_UPI001664EBF2/1-198,Cluster: stage V sporulation protein AA,UPI001664EBF2,Virgibacillus oceani,205,1479511
UniRef100_A0A850HJ62/6-212,Cluster: Stage V sporulation protein AA,A0A850HJ62,Dorea phocaeensis,227,2040291
UniRef100_UPI000FDB0BAA/8-207,Cluster: stage V sporulation protein AA,UPI000FDB0BAA,Paenibacillus glycanilyticus,216,126569
UniRef100_UPI0018D903B3/8-205,Cluster: stage V sporulation protein AA,UPI0018D903B3,Paenibacillus sp. GSMTC-2017,216,2794350
UniRef100_A0A4R4ECS8/9-205,Cluster: Stage V sporulation protein AA,A0A4R4ECS8,Paenibacillus albiflavus,210,2545760
UniRef100_A0A150KFV0/1-204,Cluster: Stage V sporulation protein AA,A0A150KFV0,Weizmannia coagulans (Bacillus coagulans),206,1398
UniRef100_A0A4R2A1Y8/8-207,Cluster: Stage V sporulation protein AA,A0A4R2A1Y8,Paenibacillus sp. BK033,216,2512133
UniRef100_UPI001421633C/8-207,Cluster: stage V sporulation protein AA,UPI001421633C,Paenibacillus sp. BK720,216,2587092
UniRef100_S0JC57/6-209,Cluster: SporV_AA domain-containing protein,S0JC57,Eubacterium sp. 14-2,216,1235790
UniRef100_A0A1B2DVX8/8-205,Cluster: Stage V sporulation protein AA,A0A1B2DVX8,Paenibacillus ihbetae,214,1870820
UniRef100_A0A8A7TLC9/2-200,Cluster: Stage V sporulation protein AA,A0A8A7TLC9,Sediminibacillus sp. DP4-553-S,208,2729421
UniRef100_UPI001B26D13B/8-204,Cluster: stage V sporulation protein AA,UPI001B26D13B,Paenibacillus sp. J23TS9,213,2807193
UniRef100_UPI0011A8A02D/8-205,Cluster: stage V sporulation protein AA,UPI0011A8A02D,Paenibacillus ihbetae,214,1870820
UniRef100_R9LHU0/8-204,Cluster: Stage V sporulation protein AA,R9LHU0,Paenibacillus barengoltzii G22,213,1235795
UniRef100_A0A2W0HNP5/1-202,Cluster: Stage V sporulation protein AA,A0A2W0HNP5,Bacillus lacisalsi,207,2045244
UniRef100_A0A7X2H4Q2/8-207,Cluster: Stage V sporulation protein AA,A0A7X2H4Q2,Paenibacillus sp. LC-T2,219,2666075
UniRef100_UPI00156DEF65/6-210,Cluster: stage V sporulation protein AA,UPI00156DEF65,Dorea longicatena,224,88431
UniRef100_UPI0019621C70/1-198,Cluster: stage V sporulation protein AA,UPI0019621C70,Virgibacillus halotolerans,205,1071053
UniRef100_A0A089LUH4/10-206,Cluster: Stage V sporulation protein AA,A0A089LUH4,Paenibacillus sp. FSL R7-0273,221,1536772
UniRef100_G4HF34/8-205,Cluster: Stage V sporulation protein AA,G4HF34,Paenibacillus lactis 154,214,743719
UniRef100_R7QZ49/5-209,Cluster: Stage V sporulation protein AA,R7QZ49,Roseburia sp. CAG:182,216,1262942
UniRef100_C0D138/1-204,Cluster: SporV_AA domain-containing protein,C0D138,[Clostridium] asparagiforme DSM 15981,208,518636
UniRef100_A0A897HRG0/9-207,Cluster: Stage V sporulation protein AA,A0A897HRG0,Paenibacillus tianjinensis,219,2810347
UniRef100_A0A174E1I6/1-203,Cluster: Stage V sporulation protein AA,A0A174E1I6,Hungatella hathewayi,208,154046
UniRef100_UPI001570A228/6-210,Cluster: stage V sporulation protein AA,UPI001570A228,Dorea longicatena,224,88431
UniRef100_A0A089LKA9/9-210,Cluster: Stage V sporulation protein AA,A0A089LKA9,Paenibacillus borealis,219,160799
UniRef100_UPI001C8E96F3/8-204,Cluster: stage V sporulation protein AA,UPI001C8E96F3,Paenibacillus typhae,219,1174501
UniRef100_A0A395YJ56/14-213,Cluster: Stage V sporulation protein AA,A0A395YJ56,Clostridium sp. AM58-1XD,219,2292307
UniRef100_UPI0018F5004B/5-199,Cluster: stage V sporulation protein AA,UPI0018F5004B,Paenibacillus sp. YIM B00362,213,2799335
UniRef100_A0A1M5LL52/3-199,Cluster: Stage V sporulation protein AA,A0A1M5LL52,Virgibacillus chiguensis,208,411959
UniRef100_UPI00195F9BA9/6-204,Cluster: stage V sporulation protein AA,UPI00195F9BA9,Mediterraneibacter glycyrrhizinilyticus,221,342942
UniRef100_UPI0012E99178/1-198,Cluster: stage V sporulation protein AA,UPI0012E99178,Oceanobacillus sp. Castelsardo,206,1851204
UniRef100_UPI0009865664/1-198,Cluster: stage V sporulation protein AA,UPI0009865664,Virgibacillus siamensis,205,480071
UniRef100_UPI00065E717C/11-203,Cluster: stage V sporulation protein AA,UPI00065E717C,Rubeoparvulum massiliense,209,1631346
UniRef100_A0A429XY99/1-202,Cluster: Stage V sporulation protein AA,A0A429XY99,Siminovitchia acidinfaciens,206,2321395
UniRef100_A0A3D0E0I9/1-204,Cluster: Stage V sporulation protein AA,A0A3D0E0I9,Bacillus sp.,206,1409
UniRef100_R9IZF3/6-209,Cluster: SporV_AA domain-containing protein,R9IZF3,Lachnospiraceae bacterium 3-1,216,397288
UniRef100_A0A413T7E7/1-202,Cluster: Stage V sporulation protein AA,A0A413T7E7,Eubacterium ventriosum,208,39496
UniRef100_A0A0B2F9S2/9-209,Cluster: Stage V sporulation protein AA,A0A0B2F9S2,Paenibacillus sp. IHB B 3415,219,867080
UniRef100_A0A5S5CEP4/8-206,Cluster: Stage V sporulation protein AA,A0A5S5CEP4,Paenibacillus methanolicus,227,582686
UniRef100_UPI00046F4C03/8-203,Cluster: stage V sporulation protein AA,UPI00046F4C03,Paenibacillus ehimensis,213,79264
UniRef100_UPI000225BCC5/3-198,Cluster: stage V sporulation protein AA,UPI000225BCC5,Ornithinibacillus scapharcae,206,1147159
UniRef100_A0A850EWT5/8-204,Cluster: Stage V sporulation protein AA,A0A850EWT5,Paenibacillus agri,221,2744309
UniRef100_UPI001C11F867/1-198,Cluster: stage V sporulation protein AA,UPI001C11F867,Virgibacillus sp. MSJ-26,205,2841522
UniRef100_UPI0015711ADA/6-210,Cluster: stage V sporulation protein AA,UPI0015711ADA,Dorea longicatena,224,88431
UniRef100_A0A4Y9AHA1/1-199,Cluster: Stage V sporulation protein AA,A0A4Y9AHA1,Lentibacillus salicampi,208,175306
UniRef100_UPI0013D79BB1/1-197,Cluster: stage V sporulation protein AA,UPI0013D79BB1,Gracilibacillus sp. YIM 98692,204,2663532
UniRef100_UPI0018985D12/6-210,Cluster: stage V sporulation protein AA,UPI0018985D12,Dorea longicatena,224,88431
UniRef100_UPI00069FF407/2-200,Cluster: stage V sporulation protein AA,UPI00069FF407,Virgibacillus senegalensis,208,1499679
UniRef100_A0A174FS28/6-210,Cluster: Stage V sporulation protein AA,A0A174FS28,Dorea longicatena,224,88431
UniRef100_UPI0018985567/6-210,Cluster: stage V sporulation protein AA,UPI0018985567,Dorea longicatena,224,88431
UniRef100_A0A0U3W460/1-197,Cluster: Stage V sporulation protein AA,A0A0U3W460,Lentibacillus amyloliquefaciens,199,1472767
UniRef100_UPI00041B1E6B/1-198,Cluster: stage V sporulation protein AA,UPI00041B1E6B,Halalkalibacillus halophilus,206,392827
UniRef100_A0A345PHB2/2-199,Cluster: Stage V sporulation protein AA,A0A345PHB2,Oceanobacillus zhaokaii,206,2052660
UniRef100_A0A1E3U6M3/5-204,Cluster: Stage V sporulation protein AA,A0A1E3U6M3,Eisenbergiella tayi,210,1432052
UniRef100_A0A1I0H0T9/1-204,Cluster: Stage V sporulation protein AA,A0A1I0H0T9,Enterocloster clostridioformis,208,1531
UniRef100_A0A220U633/2-196,Cluster: Stage V sporulation protein AA,A0A220U633,Virgibacillus phasianinus,198,2017483
UniRef100_A0A3A6FK68/6-207,Cluster: Stage V sporulation protein AA,A0A3A6FK68,Coprococcus sp. AM25-4LB,211,2302945
UniRef100_A0A2T6G373/8-205,Cluster: Stage V sporulation protein AA,A0A2T6G373,Paenibacillus elgii,213,189691
UniRef100_A0A0B0ICL4/5-199,Cluster: Stage V sporulation protein AA,A0A0B0ICL4,Alkalihalobacillus okhensis,203,333138
UniRef100_UPI000D6CD2CF/4-205,Cluster: stage V sporulation protein AA,UPI000D6CD2CF,Murimonas intestini,210,1337051
UniRef100_A0A7T6Z535/1-201,Cluster: Stage V sporulation protein AA,A0A7T6Z535,Salicibibacter cibarius,203,2743000
UniRef100_A0A498DF51/1-200,Cluster: Stage V sporulation protein AA,A0A498DF51,Oceanobacillus piezotolerans,206,2448030
UniRef100_A0A089LZI3/8-206,Cluster: Stage V sporulation protein AA,A0A089LZI3,Paenibacillus stellifer,219,169760
UniRef100_A0A418TA27/9-205,Cluster: Stage V sporulation protein AA,A0A418TA27,Paenibacillus sp. 1011MAR3C5,217,1675787
UniRef100_A0A6L8RV72/6-210,Cluster: Stage V sporulation protein AA,A0A6L8RV72,Dorea longicatena,224,88431
UniRef100_A0A3E0WZ71/15-211,Cluster: Stage V sporulation protein AA,A0A3E0WZ71,Virgibacillus dokdonensis,220,302167
UniRef100_A0A355PR48/5-205,Cluster: Stage V sporulation protein AA,A0A355PR48,Lachnoclostridium sp.,210,2028282
UniRef100_UPI0003672149/8-208,Cluster: stage V sporulation protein AA,UPI0003672149,Paenibacillus sp. HW567,220,1034769
UniRef100_UPI0016650E14/2-202,Cluster: stage V sporulation protein AA,UPI0016650E14,Halobacillus andaensis,205,1176239
UniRef100_A0A150JSF5/5-207,Cluster: SporV_AA domain-containing protein,A0A150JSF5,Weizmannia coagulans (Bacillus coagulans),209,1398
UniRef100_A0A098M760/7-204,Cluster: Stage V sporulation protein AA,A0A098M760,Paenibacillus wynnii,219,268407
UniRef100_UPI0013F4E369/1-199,Cluster: stage V sporulation protein AA,UPI0013F4E369,Bacillaceae,206,186817
UniRef100_UPI00036388FA/1-205,Cluster: stage V sporulation protein AA,UPI00036388FA,Weizmannia acidiproducens,207,1121084
UniRef100_UPI000839CC41/9-204,Cluster: stage V sporulation protein AA,UPI000839CC41,unclassified Paenibacillus,216,185978
UniRef100_UPI0006D53502/8-204,Cluster: stage V sporulation protein AA,UPI0006D53502,Paenibacillus dakarensis,221,1527293
UniRef100_UPI000AC22824/8-204,Cluster: stage V sporulation protein AA,UPI000AC22824,Paenibacillus wynnii,220,268407
UniRef100_UPI00037777D0/11-207,Cluster: stage V sporulation protein AA,UPI00037777D0,Paenibacillus sanguinis,215,225906
UniRef100_A0A6B8RKC5/7-205,Cluster: Stage V sporulation protein AA,A0A6B8RKC5,Paenibacillus psychroresistens,217,1778678
UniRef100_UPI00189EB2C4/6-210,Cluster: stage V sporulation protein AA,UPI00189EB2C4,Dorea longicatena,224,88431
UniRef100_UPI0011AA5BAB/8-205,Cluster: stage V sporulation protein AA,UPI0011AA5BAB,Paenibacillus xylanexedens,218,528191
UniRef100_A0A173WU75/6-210,Cluster: Stage V sporulation protein AA,A0A173WU75,Dorea longicatena,224,88431
UniRef100_UPI001660C1C2/1-200,Cluster: stage V sporulation protein AA,UPI001660C1C2,Alkalibacillus aidingensis,205,2747607
UniRef100_A0A413RYH0/1-202,Cluster: Stage V sporulation protein AA,A0A413RYH0,Eubacterium ventriosum,208,39496
UniRef100_A0A415L542/1-202,Cluster: Stage V sporulation protein AA,A0A415L542,Eubacterium ventriosum,208,39496
UniRef100_A0A101XU81/8-205,Cluster: Stage V sporulation protein AA,A0A101XU81,Paenibacillus sp. DMB5,219,1780103
UniRef100_UPI00036BD212/8-203,Cluster: stage V sporulation protein AA,UPI00036BD212,Paenibacillus ginsengihumi,210,431596
UniRef100_A0A3Q8SBR5/8-203,Cluster: Stage V sporulation protein AA,A0A3Q8SBR5,Paenibacillus lentus,213,1338368
UniRef100_W9A917/1-199,Cluster: Stage V sporulation protein AA,W9A917,Oceanobacillus picturae,205,171693
UniRef100_UPI0011A6E446/1-204,Cluster: stage V sporulation protein AA,UPI0011A6E446,Siminovitchia fordii,206,254759
UniRef100_A0A143XI82/1-201,Cluster: Stage V sporulation protein AA,A0A143XI82,Clostridiales bacterium CHKCI001,210,1780378
UniRef100_A0A3R6FKT0/5-208,Cluster: Stage V sporulation protein AA,A0A3R6FKT0,Roseburia inulinivorans,215,360807
UniRef100_UPI0005A9A9EE/8-205,Cluster: stage V sporulation protein AA,UPI0005A9A9EE,Paenibacillus gorillae,216,1243662
UniRef100_UPI00073F359D/11-207,Cluster: stage V sporulation protein AA,UPI00073F359D,Paenibacillus senegalimassiliensis,215,1737426
UniRef100_UPI000B449B29/1-198,Cluster: stage V sporulation protein AA,UPI000B449B29,Oceanobacillus rekensis,205,937927
UniRef100_A0A6N3GDF9/5-209,Cluster: Stage V sporulation protein AA,A0A6N3GDF9,Roseburia intestinalis,217,166486
UniRef100_UPI00084871E6/5-204,Cluster: stage V sporulation protein AA,UPI00084871E6,Eisenbergiella tayi,210,1432052
UniRef100_UPI001491CEF6/8-202,Cluster: stage V sporulation protein AA,UPI001491CEF6,Paenibacillus foliorum,212,2654974
UniRef100_A6BCX7/6-210,Cluster: SporV_AA domain-containing protein,A6BCX7,Dorea longicatena DSM 13814,224,411462
UniRef100_A0A6N9JSI3/6-210,Cluster: Stage V sporulation protein AA,A0A6N9JSI3,Dorea longicatena,224,88431
UniRef100_A0A494Z0V1/2-199,Cluster: Stage V sporulation protein AA,A0A494Z0V1,Oceanobacillus bengalensis,206,1435466
UniRef100_UPI001C0FAFE5/6-209,Cluster: stage V sporulation protein AA,UPI001C0FAFE5,Roseburia sp. MSJ-14,216,2841514
UniRef100_A0A429XD33/1-204,Cluster: Stage V sporulation protein AA,A0A429XD33,Siminovitchia terrae,206,1914933
UniRef100_A0A6L8JYZ1/1-189,Cluster: Stage V sporulation protein AA,A0A6L8JYZ1,Virgibacillus halodenitrificans (Bacillus halodenitrificans),197,1482
UniRef100_A0A553ZYR1/4-198,Cluster: Stage V sporulation protein AA,A0A553ZYR1,Bacillus sp. P16(2019),200,2597270
UniRef100_UPI00040D8531/3-203,Cluster: stage V sporulation protein AA,UPI00040D8531,Halobacillus kuroshimensis,205,302481
UniRef100_UPI000248C81E/8-203,Cluster: stage V sporulation protein AA,UPI000248C81E,Paenibacillus elgii,213,189691
UniRef100_A0A0N1MZ30/5-201,Cluster: Stage V sporulation protein AA,A0A0N1MZ30,Oceanobacillus caeni,208,405946
UniRef100_A0A8E3MYU6/6-208,Cluster: Stage V sporulation protein AA,A0A8E3MYU6,Lachnospiraceae bacterium KGMB03038,228,2594789
UniRef100_A0A1I2FEB0/8-206,Cluster: Stage V sporulation protein AA,A0A1I2FEB0,Paenibacillus catalpae,216,1045775
UniRef100_A0A1Y5KG10/7-204,Cluster: Stage V sporulation protein AA,A0A1Y5KG10,Paenibacillus sp. MY03,220,302980
UniRef100_UPI00156DFE06/7-209,Cluster: stage V sporulation protein AA,UPI00156DFE06,Faecalicatena fissicatena,220,290055
UniRef100_UPI001B2AD2AE/1-205,Cluster: stage V sporulation protein AA,UPI001B2AD2AE,Siminovitchia terrae,206,1914933
UniRef100_A0A495AD32/2-200,Cluster: Stage V sporulation protein AA,A0A495AD32,Oceanobacillus halophilus,207,930130
UniRef100_A0A417WD78/5-204,Cluster: Stage V sporulation protein AA,A0A417WD78,Clostridium sp. OF09-36,210,2292310
UniRef100_A0A7U9N6E8/5-203,Cluster: SporV_AA domain-containing protein,A0A7U9N6E8,Lachnospiraceae bacterium,209,1898203
UniRef100_UPI0005AABC12/8-205,Cluster: stage V sporulation protein AA,UPI0005AABC12,Paenibacillus camerounensis,219,1243663
UniRef100_UPI001B145FBF/1-204,Cluster: stage V sporulation protein AA,UPI001B145FBF,Siminovitchia terrae,206,1914933
UniRef100_A0A1I1T802/1-197,Cluster: Stage V sporulation protein AA,A0A1I1T802,Lentibacillus persicus,199,640948
UniRef100_UPI0018EE3F03/9-207,Cluster: stage V sporulation protein AA,UPI0018EE3F03,Paenibacillus roseus,215,2798579
UniRef100_UPI001B1A8817/9-203,Cluster: stage V sporulation protein AA,UPI001B1A8817,Paenibacillus sp. J31TS4,226,2807195
UniRef100_A0A2V3Y2K4/1-203,Cluster: Stage V sporulation protein AA,A0A2V3Y2K4,Hungatella effluvii,208,1096246
UniRef100_A0A8B2XH58/1-204,Cluster: Stage V sporulation protein AA,A0A8B2XH58,Enterocloster clostridioformis,208,1531
UniRef100_A0A412Z6H8/1-204,Cluster: Stage V sporulation protein AA,A0A412Z6H8,Enterocloster bolteae,208,208479
UniRef100_A0A6L9GY05/6-204,Cluster: Stage V sporulation protein AA,A0A6L9GY05,Lachnospiraceae bacterium,221,1898203
UniRef100_A0A417BUR1/5-204,Cluster: Stage V sporulation protein AA,A0A417BUR1,Clostridium sp. AM42-4,210,2292305
UniRef100_A0A1C6AKW3/5-207,Cluster: Stage V sporulation protein AA,A0A1C6AKW3,uncultured Roseburia sp.,214,512314
UniRef100_A0A174H596/1-204,Cluster: Stage V sporulation protein AA,A0A174H596,Enterocloster clostridioformis,208,1531
UniRef100_A0A7W5CBD4/8-205,Cluster: Stage V sporulation protein AA,A0A7W5CBD4,Paenibacillus endophyticus,216,1294268
UniRef100_A0A174PKS6/7-210,Cluster: Stage V sporulation protein AA,A0A174PKS6,Dorea longicatena,224,88431
UniRef100_N9YHI4/1-204,Cluster: Stage V sporulation protein AA,N9YHI4,[Clostridium] clostridioforme 90A7,208,999407
UniRef100_A0A6L6XGG5/5-209,Cluster: Stage V sporulation protein AA,A0A6L6XGG5,Roseburia intestinalis,217,166486
UniRef100_C6CU59/8-207,Cluster: Stage V sporulation protein AA,C6CU59,Paenibacillus sp. (strain JDR-2),216,324057
UniRef100_UPI0018A11A01/1-202,Cluster: stage V sporulation protein AA,UPI0018A11A01,Eubacterium ventriosum,208,39496
UniRef100_UPI00040E9911/1-198,Cluster: stage V sporulation protein AA,UPI00040E9911,Salibacterium aidingense,206,384933
UniRef100_A0A1H3L6A8/1-198,Cluster: Stage V sporulation protein AA,A0A1H3L6A8,Evansella caseinilytica,203,1503961
UniRef100_UPI00142233BF/8-206,Cluster: stage V sporulation protein AA,UPI00142233BF,Paenibacillus lupini,216,1450204
UniRef100_UPI00166E48FA/8-205,Cluster: stage V sporulation protein AA,UPI00166E48FA,Paenibacillus radicis,216,1737354
UniRef100_A0A162MGG3/8-202,Cluster: Stage V sporulation protein AA,A0A162MGG3,Paenibacillus glacialis,215,494026
UniRef100_A0A163V1D2/8-205,Cluster: Stage V sporulation protein AA,A0A163V1D2,Paenibacillus elgii,213,189691
UniRef100_A5Z9E1/1-202,Cluster: Stage V sporulation protein AA,A5Z9E1,Eubacterium ventriosum ATCC 27560,208,411463
UniRef100_UPI000C7D56DA/2-201,Cluster: stage V sporulation protein AA,UPI000C7D56DA,Halobacillus sp. Marseille-P3879,205,2045014
UniRef100_UPI00197F6D90/10-204,Cluster: stage V sporulation protein AA,UPI00197F6D90,Paenibacillus apiarius,213,46240
UniRef100_UPI001B1C49A8/8-202,Cluster: stage V sporulation protein AA,UPI001B1C49A8,Paenibacillus sp. J2TS4,218,2807194
UniRef100_A0A414T481/5-209,Cluster: Stage V sporulation protein AA,A0A414T481,Roseburia intestinalis,217,166486
UniRef100_A0A2U1K4X1/2-192,Cluster: Stage V sporulation protein AA,A0A2U1K4X1,Pueribacillus theae,195,2171751
UniRef100_UPI0006D5A6A3/9-207,Cluster: stage V sporulation protein AA,UPI0006D5A6A3,Paenibacillus ihuae,219,1232431
UniRef100_A0A2V5KAA9/8-205,Cluster: Stage V sporulation protein AA,A0A2V5KAA9,Paenibacillus flagellatus,229,2211139
UniRef100_UPI001BC84373/5-204,Cluster: stage V sporulation protein AA,UPI001BC84373,Faecalicatena sp. Marseille-Q4148,221,2823316
UniRef100_UPI00059548EF/6-203,Cluster: stage V sporulation protein AA,UPI00059548EF,Paenibacillus daejeonensis,210,135193
UniRef100_A0A349QLY5/5-209,Cluster: Stage V sporulation protein AA,A0A349QLY5,Roseburia sp.,217,2049040
UniRef100_A0A1C5TH87/5-213,Cluster: Stage V sporulation protein AA,A0A1C5TH87,uncultured Ruminococcus sp.,228,165186
UniRef100_A0A1T2XNM0/8-202,Cluster: Stage V sporulation protein AA,A0A1T2XNM0,Paenibacillus selenitireducens,212,1324314
UniRef100_A0A7X2NI42/1-203,Cluster: Stage V sporulation protein AA,A0A7X2NI42,Clostridium porci,208,2605778
UniRef100_UPI0005958FCF/1-198,Cluster: stage V sporulation protein AA,UPI0005958FCF,Oceanobacillus jeddahense,205,1462527
UniRef100_UPI00135997EE/8-204,Cluster: stage V sporulation protein AA,UPI00135997EE,Paenibacillus,213,44249
UniRef100_A0A3A1V0Y8/8-204,Cluster: Stage V sporulation protein AA,A0A3A1V0Y8,Paenibacillus nanensis,217,393251
UniRef100_A0A1R1CF02/9-202,Cluster: Stage V sporulation protein AA,A0A1R1CF02,Paenibacillus sp. FSL H7-0331,212,1920421
UniRef100_UPI00110C98C8/8-205,Cluster: stage V sporulation protein AA,UPI00110C98C8,Paenibacillus sinopodophylli,216,1837342
UniRef100_UPI001B212DFB/6-203,Cluster: stage V sporulation protein AA,UPI001B212DFB,Paenibacillus montaniterrae,217,429341
UniRef100_A0A1M4UCU7/1-202,Cluster: Stage V sporulation protein AA,A0A1M4UCU7,Lactonifactor longoviformis DSM 17459,204,1122155
UniRef100_UPI00036673B4/10-204,Cluster: stage V sporulation protein AA,UPI00036673B4,Paenibacillus,213,44249
UniRef100_UPI000405BCC5/1-204,Cluster: stage V sporulation protein AA,UPI000405BCC5,Enterocloster clostridioformis,208,1531
UniRef100_A0A1H1BMA1/1-198,Cluster: Stage V sporulation protein AA,A0A1H1BMA1,Virgibacillus salinus,205,553311
UniRef100_UPI000DD49ADD/2-199,Cluster: stage V sporulation protein AA,UPI000DD49ADD,Paraliobacillus,204,200903
UniRef100_A0A221MCT7/2-198,Cluster: Stage V sporulation protein AA,A0A221MCT7,Virgibacillus necropolis,204,163877
UniRef100_A0A1B8VUL5/8-205,Cluster: Stage V sporulation protein AA,A0A1B8VUL5,Bacillus sp. FJAT-26390,216,1743142
UniRef100_A0A845KLN5/6-210,Cluster: Stage V sporulation protein AA,A0A845KLN5,Dorea longicatena,224,88431
UniRef100_A0A428N8C8/1-199,Cluster: Stage V sporulation protein AA,A0A428N8C8,Salibacterium salarium,214,284579
UniRef100_A0A089KYY0/8-205,Cluster: Stage V sporulation protein AA,A0A089KYY0,Paenibacillus sp. FSL R7-0331,219,1536773
UniRef100_A0A3E3JZL0/7-206,Cluster: Stage V sporulation protein AA,A0A3E3JZL0,Sellimonas intestinalis,211,1653434
UniRef100_A0A163LDN7/8-204,Cluster: Stage V sporulation protein AA,A0A163LDN7,Paenibacillus glucanolyticus,214,59843
UniRef100_R9N0H2/6-203,Cluster: SporV_AA domain-containing protein,R9N0H2,Lachnospiraceae bacterium 10-1,209,1235800
UniRef100_A0A413HI95/5-209,Cluster: Stage V sporulation protein AA,A0A413HI95,Roseburia sp. OF03-24,217,2292367
UniRef100_UPI000B43CAB4/3-196,Cluster: stage V sporulation protein AA,UPI000B43CAB4,Bacillaceae,201,186817
UniRef100_R9J869/63-261,Cluster: SporV_AA domain-containing protein,R9J869,Lachnospiraceae bacterium 28-4,268,397287
UniRef100_UPI000E49D53D/1-202,Cluster: stage V sporulation protein AA,UPI000E49D53D,Eubacterium ventriosum,208,39496
UniRef100_A0A6L6L3G3/5-209,Cluster: Stage V sporulation protein AA,A0A6L6L3G3,Roseburia intestinalis,217,166486
