id,name,RepID,species,len,Tax
UniRef100_A0A1B9B685/2-138,Cluster: Stage V sporulation protein AB,A0A1B9B685,Bacillus sp. FJAT-27225,139,1743144
UniRef100_UPI001D166B6B/8-139,Cluster: stage V sporulation protein AB,UPI001D166B6B,Paenibacillus donghaensis,141,414771
UniRef100_A0A517I6P6/4-137,Cluster: Stage V sporulation protein AB,A0A517I6P6,Brevibacillus brevis (Bacillus brevis),139,1393
UniRef100_UPI0003F9DFD3/3-135,Cluster: stage V sporulation protein AB,UPI0003F9DFD3,Halobacillus kuroshimensis,136,302481
UniRef100_A0A0B0HQ77/9-140,Cluster: Uncharacterized protein,A0A0B0HQ77,Paenibacillus sp. P1XP2,142,1472719
UniRef100_A0A3M8B5M6/7-137,Cluster: Stage V sporulation protein AB,A0A3M8B5M6,Brevibacillus gelatini,139,1655277
UniRef100_UPI00164950A2/1-136,Cluster: stage V sporulation protein AB,UPI00164950A2,Lacrimispora celerecrescens,141,29354
UniRef100_UPI0012E16DAD/1-139,Cluster: stage V sporulation protein AB,UPI0012E16DAD,Bacillus sp. FJAT-18017,140,1705566
UniRef100_UPI0005A7D167/9-139,Cluster: stage V sporulation protein AB,UPI0005A7D167,Paenibacillus camerounensis,141,1243663
UniRef100_A0A089K3Z1/9-139,Cluster: Stage V sporulation protein AB,A0A089K3Z1,Paenibacillus sp. FSL R5-0912,141,1536771
UniRef100_A0A132TTE7/9-139,Cluster: Stage V sporulation protein AB,A0A132TTE7,Paenibacillus riograndensis,141,483937
UniRef100_A0A265NE12/8-141,Cluster: Stage V sporulation protein AB,A0A265NE12,Virgibacillus indicus,142,2024554
UniRef100_R5IJS7/1-139,Cluster: Uncharacterized protein,R5IJS7,Clostridium sp. CAG:7,145,1262832
UniRef100_UPI00193B405C/2-133,Cluster: stage V sporulation protein AB,UPI00193B405C,Bacillus sp. REN10,135,2782541
UniRef100_A0A3A6HFB5/3-142,Cluster: Stage V sporulation protein AB,A0A3A6HFB5,Clostridiales bacterium TF09-2AC,147,2302989
UniRef100_A0A7Z7G4L5/4-138,Cluster: Stage V sporulation protein AB,A0A7Z7G4L5,Paenibacillus sp. OK076,140,1884379
UniRef100_A0A1I1EXN3/2-132,Cluster: Stage V sporulation protein AB,A0A1I1EXN3,Bacillus sp. 491mf,133,1761755
UniRef100_A0A7T5EHQ4/5-136,Cluster: Stage V sporulation protein AB,A0A7T5EHQ4,Brevibacillus composti,139,2796470
UniRef100_M8E333/5-137,Cluster: Stage V sporulation protein AB,M8E333,Brevibacillus borstelensis AK1,140,1300222
UniRef100_A0A352SF25/4-137,Cluster: Stage V sporulation protein AB,A0A352SF25,Lachnospiraceae bacterium,139,1898203
UniRef100_A0A1M5CUY4/4-140,Cluster: Stage V sporulation protein AB,A0A1M5CUY4,Ornithinibacillus halophilus,142,930117
UniRef100_UPI00189805A1/1-135,Cluster: stage V sporulation protein AB,UPI00189805A1,Coprococcus comes,138,410072
UniRef100_UPI000852FE75/5-140,Cluster: stage V sporulation protein AB,UPI000852FE75,Tepidibacillus sp. HK-1,143,1883407
UniRef100_A0A7C6VTB7/1-136,Cluster: Stage V sporulation protein AB,A0A7C6VTB7,Epulopiscium sp.,143,2384
UniRef100_UPI00195B8028/8-142,Cluster: stage V sporulation protein AB,UPI00195B8028,Gracilibacillus alcaliphilus,144,1401441
UniRef100_A0A1Q5XMZ9/8-139,Cluster: Stage V sporulation protein AB,A0A1Q5XMZ9,Paenibacillus sp. P46E,141,1349436
UniRef100_UPI000C2385A7/13-149,Cluster: stage V sporulation protein AB,UPI000C2385A7,Bacillus xiapuensis,150,2014075
UniRef100_UPI00166E0EC0/3-135,Cluster: stage V sporulation protein AB,UPI00166E0EC0,Halobacillus andaensis,136,1176239
UniRef100_UPI00082592F9/1-139,Cluster: stage V sporulation protein AB,UPI00082592F9,Metabacillus fastidiosus,140,1458
UniRef100_A0A3M8DNH1/6-137,Cluster: Stage V sporulation protein AB,A0A3M8DNH1,Brevibacillus nitrificans,139,651560
UniRef100_UPI0018CC9E07/3-137,Cluster: stage V sporulation protein AB,UPI0018CC9E07,Brevibacillus formosus,139,54913
UniRef100_R9MBS1/1-135,Cluster: Uncharacterized protein,R9MBS1,Lachnospiraceae bacterium MD308,138,1235799
UniRef100_UPI001D07B2C4/1-135,Cluster: stage V sporulation protein AB,UPI001D07B2C4,Dorea sp. 210702-DFI.3.125,140,2883207
UniRef100_UPI001563884A/9-139,Cluster: stage V sporulation protein AB,UPI001563884A,Paenibacillus tritici,141,1873425
UniRef100_A0A1H3L6X6/2-137,Cluster: Stage V sporulation protein AB,A0A1H3L6X6,Evansella caseinilytica,142,1503961
UniRef100_A0A7C8HE13/1-136,Cluster: Stage V sporulation protein AB,A0A7C8HE13,Defluviitalea raffinosedens,143,1450156
UniRef100_A0A6B3TWA8/1-139,Cluster: Stage V sporulation protein AB,A0A6B3TWA8,Neobacillus thermocopriae,140,1215031
UniRef100_R7C8K2/4-137,Cluster: Uncharacterized protein,R7C8K2,Clostridium sp. CAG:62,139,1262828
UniRef100_UPI00168ADA0D/4-136,Cluster: stage V sporulation protein AB,UPI00168ADA0D,Peribacillus faecalis,138,2772559
UniRef100_A0A1A5XTL8/5-136,Cluster: Stage V sporulation protein AB,A0A1A5XTL8,Brevibacillus sp. WF146,139,319501
UniRef100_A0A089KMQ0/9-139,Cluster: Stage V sporulation protein AB,A0A089KMQ0,Paenibacillus sp. FSL R7-0273,141,1536772
UniRef100_UPI0002F6AC80/1-138,Cluster: stage V sporulation protein AB,UPI0002F6AC80,Niallia circulans (Bacillus circulans),139,1397
UniRef100_UPI0016675DD4/8-140,Cluster: stage V sporulation protein AB,UPI0016675DD4,Paenibacillus nasutitermitis,144,1652958
UniRef100_UPI00196170A3/8-139,Cluster: stage V sporulation protein AB,UPI00196170A3,Mediterraneibacter glycyrrhizinilyticus,143,342942
UniRef100_A0A1Y4AXR7/1-135,Cluster: Stage V sporulation protein AB,A0A1Y4AXR7,Lachnoclostridium sp. An298,138,1965627
UniRef100_A0A135L390/5-140,Cluster: Stage V sporulation protein AB,A0A135L390,Tepidibacillus decaturensis,143,1413211
UniRef100_A0A4R2A1Y5/7-142,Cluster: Stage V sporulation protein AB,A0A4R2A1Y5,Paenibacillus sp. BK033,144,2512133
UniRef100_A0A089KX09/9-139,Cluster: Stage V sporulation protein AB,A0A089KX09,Paenibacillus sp. FSL R7-0331,141,1536773
UniRef100_UPI00141F9E15/7-142,Cluster: stage V sporulation protein AB,UPI00141F9E15,Paenibacillus sp. BK720,144,2587092
UniRef100_UPI00082D7AA0/3-136,Cluster: stage V sporulation protein AB,UPI00082D7AA0,Clostridium sp. Marseille-P299,138,1805477
UniRef100_A0A1G9RF74/9-139,Cluster: Stage V sporulation protein AB,A0A1G9RF74,Paenibacillus jilunlii,141,682956
UniRef100_UPI00164B7042/1-135,Cluster: stage V sporulation protein AB,UPI00164B7042,Mediterraneibacter sp. NSJ-55,138,2763054
UniRef100_A0A1G8VKG5/1-138,Cluster: Stage V sporulation protein AB,A0A1G8VKG5,Sediminibacillus albus,139,407036
UniRef100_UPI00110811E3/4-139,Cluster: stage V sporulation protein AB,UPI00110811E3,Aquibacillus sediminis,140,2574734
UniRef100_UPI000472E72F/2-138,Cluster: stage V sporulation protein AB,UPI000472E72F,Paenibacillus maysiensis,140,1155954
UniRef100_UPI00195FEEB1/7-141,Cluster: stage V sporulation protein AB,UPI00195FEEB1,Virgibacillus halotolerans,142,1071053
UniRef100_A0A5C8M2B2/8-140,Cluster: Stage V sporulation protein AB,A0A5C8M2B2,Paenibacillus sp. N3.4,140,2603222
UniRef100_UPI00124D69AC/9-139,Cluster: stage V sporulation protein AB,UPI00124D69AC,Paenibacillus tengchongensis,141,2608684
UniRef100_A0A3E4M526/1-135,Cluster: Stage V sporulation protein AB,A0A3E4M526,Dorea formicigenerans,140,39486
UniRef100_UPI000696D157/16-149,Cluster: stage V sporulation protein AB,UPI000696D157,Kroppenstedtia eburnea,151,714067
UniRef100_UPI000D0B90C5/10-141,Cluster: stage V sporulation protein AB,UPI000D0B90C5,Lentibacillus sp. Marseille-P4043,142,2040293
UniRef100_UPI00036E2DA6/9-139,Cluster: stage V sporulation protein AB,UPI00036E2DA6,Paenibacillus sp. HW567,141,1034769
UniRef100_UPI00071C755A/9-142,Cluster: stage V sporulation protein AB,UPI00071C755A,Gracilibacillus massiliensis,144,1564956
UniRef100_C6CU60/7-142,Cluster: Stage V sporulation protein AB,C6CU60,Paenibacillus sp. (strain JDR-2),144,324057
UniRef100_A0A0S2SBN7/2-138,Cluster: Stage V sporulation protein AB,A0A0S2SBN7,Paenibacillus sp. IHB B 3084,140,867076
UniRef100_A0A4U2PUA0/2-138,Cluster: Stage V sporulation protein AB,A0A4U2PUA0,Paenibacillus terrae,140,159743
UniRef100_UPI00082B57F4/3-136,Cluster: stage V sporulation protein AB,UPI00082B57F4,Bariatricus massiliensis,139,1745713
UniRef100_W4DDM3/9-139,Cluster: Stage V sporulation protein AB,W4DDM3,Paenibacillus sp. FSL R7-277,141,1227352
UniRef100_A0A0A2UJ26/4-138,Cluster: Stage V sporulation protein AB,A0A0A2UJ26,Paenibacillus sp. MAEPY2,140,1395587
UniRef100_A0A4R5KVU7/13-141,Cluster: Stage V sporulation protein AB,A0A4R5KVU7,Paenibacillus piri,145,2547395
UniRef100_UPI0004AFF900/7-141,Cluster: stage V sporulation protein AB,UPI0004AFF900,Paenibacillus gorillae,143,1243662
UniRef100_A0A401HUM2/7-140,Cluster: Uncharacterized protein,A0A401HUM2,Paenibacillus sp. 598K,142,1117987
UniRef100_UPI00098830B5/7-141,Cluster: stage V sporulation protein AB,UPI00098830B5,Oceanobacillus sojae,142,582851
UniRef100_A0A511ZD89/8-141,Cluster: Stage V sporulation protein AB,A0A511ZD89,Oceanobacillus sojae,142,582851
UniRef100_A0A0D5NQG7/8-140,Cluster: Stage V sporulation protein AB,A0A0D5NQG7,Paenibacillus beijingensis,142,1126833
UniRef100_A0A2W0HXK7/2-136,Cluster: Stage V sporulation protein AB,A0A2W0HXK7,Bacillus lacisalsi,140,2045244
UniRef100_G7VS91/4-138,Cluster: Stage V sporulation protein AB,G7VS91,Paenibacillus terrae (strain HPL-003),140,985665
UniRef100_UPI0004903031/4-140,Cluster: stage V sporulation protein AB,UPI0004903031,Thermicanus aegyptius,144,94009
UniRef100_A0A417BK57/1-136,Cluster: Stage V sporulation protein AB,A0A417BK57,Firmicutes bacterium AM43-11BH,138,2292895
UniRef100_A0A315ZVY2/1-135,Cluster: Stage V sporulation protein AB,A0A315ZVY2,Faecalicatena contorta,138,39482
UniRef100_A0A5M9I205/1-134,Cluster: Stage V sporulation protein AB,A0A5M9I205,Mediterraneibacter catenae,138,2594882
UniRef100_UPI001596E9FC/4-137,Cluster: stage V sporulation protein AB,UPI001596E9FC,Paucisalibacillus globulus,138,351095
UniRef100_A0A0B2FAZ9/9-139,Cluster: Stage V sporulation protein AB,A0A0B2FAZ9,Paenibacillus sp. IHB B 3415,141,867080
UniRef100_A0A0M9BJY2/4-138,Cluster: Stage V sporulation protein AB,A0A0M9BJY2,Paenibacillus xylanivorans,140,1705561
UniRef100_UPI000EA3FC7A/5-134,Cluster: stage V sporulation protein AB,UPI000EA3FC7A,Paenibacillus aceti,136,1820010
UniRef100_UPI00163D8D34/2-137,Cluster: stage V sporulation protein AB,UPI00163D8D34,Clostridium sp. HBUAS56010,142,2571127
UniRef100_A0A1G9LS60/3-138,Cluster: Stage V sporulation protein AB,A0A1G9LS60,Sediminibacillus halophilus,139,482461
UniRef100_A0A0J1IQ92/2-137,Cluster: Stage V sporulation protein AB,A0A0J1IQ92,Niallia circulans (Bacillus circulans),138,1397
UniRef100_UPI000EC3D65F/1-136,Cluster: stage V sporulation protein AB,UPI000EC3D65F,Roseburia hominis,142,301301
UniRef100_A0A395VAT5/1-136,Cluster: Stage V sporulation protein AB,A0A395VAT5,Roseburia hominis,142,301301
UniRef100_A0A7X3KGZ9/15-149,Cluster: Stage V sporulation protein AB,A0A7X3KGZ9,Paenibacillus sp. MMS18-CY102,151,2682849
UniRef100_UPI001C8D7A67/9-139,Cluster: stage V sporulation protein AB,UPI001C8D7A67,Paenibacillus typhae,141,1174501
UniRef100_A0A3D4Y316/1-136,Cluster: Stage V sporulation protein AB,A0A3D4Y316,Roseburia sp.,142,2049040
UniRef100_UPI000475DF90/7-138,Cluster: stage V sporulation protein AB,UPI000475DF90,Paenibacillus fonticola,140,379896
UniRef100_A0A1G9DW25/9-139,Cluster: Stage V sporulation protein AB,A0A1G9DW25,Paenibacillus typhae,141,1174501
UniRef100_UPI000417EBEF/6-138,Cluster: stage V sporulation protein AB,UPI000417EBEF,Sediminibacillus,139,482460
UniRef100_A0A3D2I4Y7/4-137,Cluster: Stage V sporulation protein AB,A0A3D2I4Y7,Lachnospiraceae bacterium,139,1898203
UniRef100_UPI001CD6F7DC/3-135,Cluster: stage V sporulation protein AB,UPI001CD6F7DC,Halobacillus litoralis,136,45668
UniRef100_A0A7W5CB38/6-140,Cluster: Stage V sporulation protein AB,A0A7W5CB38,Paenibacillus endophyticus,142,1294268
UniRef100_V6MD12/2-137,Cluster: Stage V sporulation protein AB,V6MD12,Brevibacillus panacihumi W25,139,1408254
UniRef100_A0A1Y3TYA3/5-134,Cluster: Uncharacterized protein,A0A1Y3TYA3,Anaerotignum lactatifermentans,142,160404
UniRef100_A0A553KTQ6/5-136,Cluster: Stage V sporulation protein AB,A0A553KTQ6,Brevibacillus sp. LEMMJ03,139,2595056
UniRef100_UPI00063FB151/2-136,Cluster: stage V sporulation protein AB,UPI00063FB151,Aneurinibacillus tyrosinisolvens,138,1443435
UniRef100_UPI00096D4FA5/10-139,Cluster: stage V sporulation protein AB,UPI00096D4FA5,Paenibacillus odorifer,141,189426
UniRef100_A0A8E3N1T6/5-137,Cluster: Stage V sporulation protein AB,A0A8E3N1T6,Lachnospiraceae bacterium KGMB03038,140,2594789
UniRef100_A0A098M8M8/9-139,Cluster: Stage V sporulation protein AB,A0A098M8M8,Paenibacillus wynnii,141,268407
UniRef100_A0A1I3UAB3/6-137,Cluster: Stage V sporulation protein AB,A0A1I3UAB3,Brevibacillus centrosporus,139,54910
UniRef100_A0A329MGQ6/6-138,Cluster: Stage V sporulation protein AB,A0A329MGQ6,Paenibacillus contaminans,138,450362
UniRef100_A0A494ZUM1/1-136,Cluster: Stage V sporulation protein AB,A0A494ZUM1,Ruminococcus sp. B05,138,2448031
UniRef100_UPI0018DDA478/5-138,Cluster: stage V sporulation protein AB,UPI0018DDA478,unclassified Thermoactinomyces,138,2634588
UniRef100_R6PYD3/5-134,Cluster: Uncharacterized protein,R6PYD3,Firmicutes bacterium CAG:466,142,1263025
UniRef100_UPI0019618C0A/8-139,Cluster: stage V sporulation protein AB,UPI0019618C0A,Mediterraneibacter glycyrrhizinilyticus,143,342942
UniRef100_A0A1C5M0Q2/1-135,Cluster: Uncharacterized protein,A0A1C5M0Q2,uncultured Clostridium sp.,138,59620
UniRef100_A0A7U4HJT1/9-139,Cluster: Stage V sporulation protein AB,A0A7U4HJT1,Paenibacillus sp. FSL P4-0081,141,1536769
UniRef100_A0A077J6T1/1-139,Cluster: Stage V sporulation protein AB,A0A077J6T1,Bacillus sp. X1(2014),140,1565991
UniRef100_UPI00145EC87A/6-140,Cluster: stage V sporulation protein AB,UPI00145EC87A,Paenibacillus sp. PL91,142,2729538
UniRef100_R5XKC8/1-136,Cluster: Stage V sporulation protein AB,R5XKC8,Firmicutes bacterium CAG:212,138,1263009
UniRef100_UPI001956159D/1-138,Cluster: stage V sporulation protein AB,UPI001956159D,Aquibacillus albus,139,1168171
UniRef100_UPI00110EBBF1/7-139,Cluster: stage V sporulation protein AB,UPI00110EBBF1,Paenibacillus mesophilus,141,2582849
UniRef100_A0A1Q9JVG8/1-135,Cluster: Uncharacterized protein,A0A1Q9JVG8,Anaerostipes sp. 494a,139,1261636
UniRef100_A0A845DT01/3-135,Cluster: Stage V sporulation protein AB,A0A845DT01,Halobacillus litoralis,136,45668
UniRef100_A0A7Y6EUM2/4-138,Cluster: Stage V sporulation protein AB,A0A7Y6EUM2,Paenibacillus xylanilyticus,140,248903
UniRef100_A0A221MCU8/1-138,Cluster: Stage V sporulation protein AB,A0A221MCU8,Virgibacillus necropolis,139,163877
UniRef100_UPI0018D5C577/6-140,Cluster: stage V sporulation protein AB,UPI0018D5C577,Paenibacillus sp. GSMTC-2017,142,2794350
UniRef100_A0A0M4G0X4/2-138,Cluster: Stage V sporulation protein AB,A0A0M4G0X4,Bacillus sp. FJAT-18017,139,1705566
UniRef100_UPI000731BE1A/1-136,Cluster: stage V sporulation protein AB,UPI000731BE1A,Defluviitalea phaphyphila,143,1473580
UniRef100_A0A1C5TH52/1-135,Cluster: Uncharacterized protein,A0A1C5TH52,uncultured Ruminococcus sp.,140,165186
UniRef100_A0A151Z1F8/5-138,Cluster: Stage V sporulation protein AB,A0A151Z1F8,Thermoactinomyces sp. AS95,138,1811386
UniRef100_UPI0015C4BA54/6-140,Cluster: stage V sporulation protein AB,UPI0015C4BA54,unclassified Paenibacillus,142,185978
UniRef100_A0A2N2DJ27/4-135,Cluster: Stage V sporulation protein AB,A0A2N2DJ27,Firmicutes bacterium HGW-Firmicutes-13,139,2013774
UniRef100_A0A1R1D9V7/5-140,Cluster: Stage V sporulation protein AB,A0A1R1D9V7,Paenibacillus sp. FSL H8-0548,142,1920422
UniRef100_A0A895HG29/5-141,Cluster: Stage V sporulation protein AB,A0A895HG29,Virgibacillus sp. AGTR,142,2812055
UniRef100_A0A101XU49/9-139,Cluster: Stage V sporulation protein AB,A0A101XU49,Paenibacillus sp. DMB5,141,1780103
UniRef100_A0A1H9LT86/10-143,Cluster: Stage V sporulation protein AB,A0A1H9LT86,Gracilibacillus ureilyticus,146,531814
UniRef100_UPI00040221BE/5-141,Cluster: stage V sporulation protein AB,UPI00040221BE,Priestia megaterium (Bacillus megaterium),142,1404
UniRef100_A0A7X4Z900/1-136,Cluster: Stage V sporulation protein AB,A0A7X4Z900,Lachnospiraceae bacterium,141,1898203
UniRef100_A0A7X2NHZ9/3-140,Cluster: Stage V sporulation protein AB,A0A7X2NHZ9,Clostridium porci,147,2605778
UniRef100_A0A3C1I326/8-140,Cluster: Stage V sporulation protein AB,A0A3C1I326,Ornithinibacillus sp.,142,1898027
UniRef100_UPI00064DCE38/7-140,Cluster: stage V sporulation protein AB,UPI00064DCE38,Ornithinibacillus californiensis,142,161536
UniRef100_A0A317KYM7/5-138,Cluster: Stage V sporulation protein AB,A0A317KYM7,Gracilibacillus dipsosauri,142,178340
UniRef100_A0A7X8JQS1/1-135,Cluster: Stage V sporulation protein AB,A0A7X8JQS1,Epulopiscium sp.,143,2384
UniRef100_UPI001BA96164/4-138,Cluster: stage V sporulation protein AB,UPI001BA96164,Paenibacillus sp. Marseille-Q4541,140,2831522
UniRef100_C0C0A9/1-135,Cluster: Uncharacterized protein,C0C0A9,[Clostridium] hylemonae DSM 15053,138,553973
UniRef100_UPI000FD8BB2B/7-142,Cluster: stage V sporulation protein AB,UPI000FD8BB2B,Paenibacillus glycanilyticus,144,126569
UniRef100_W2E2P6/4-139,Cluster: Stage V sporulation protein AB,W2E2P6,Paenibacillus larvae subsp. larvae DSM 25719,139,697286
UniRef100_A0A373T4E9/4-136,Cluster: Stage V sporulation protein AB,A0A373T4E9,Ruminococcus sp. AF25-13,139,2293163
UniRef100_A0A7M2BAS6/4-135,Cluster: Stage V sporulation protein AB,A0A7M2BAS6,Brevibacterium sp. JNUCC-42,137,2777985
UniRef100_UPI0012393F94/9-139,Cluster: stage V sporulation protein AB,UPI0012393F94,Paenibacillus tepidiphilus,141,2608683
UniRef100_UPI00059586BF/7-141,Cluster: stage V sporulation protein AB,UPI00059586BF,Oceanobacillus jeddahense,142,1462527
UniRef100_UPI0018ABE37D/4-136,Cluster: stage V sporulation protein AB,UPI0018ABE37D,Mediterraneibacter,139,2316020
UniRef100_UPI001564B163/6-135,Cluster: stage V sporulation protein AB,UPI001564B163,Brevibacillus massiliensis,137,1118054
UniRef100_A0A502ITW9/1-136,Cluster: Stage V sporulation protein AB,A0A502ITW9,Brevibacillus laterosporus (Bacillus laterosporus),138,1465
UniRef100_A0A7T9LPB1/3-140,Cluster: Stage V sporulation protein AB,A0A7T9LPB1,Weizmannia coagulans (Bacillus coagulans),141,1398
UniRef100_UPI0006B53974/7-140,Cluster: stage V sporulation protein AB,UPI0006B53974,Bacillus sp. FJAT-28004,142,1679165
UniRef100_A0A0L0QPA5/6-141,Cluster: Stage V sporulation protein AB,A0A0L0QPA5,Virgibacillus pantothenticus,142,1473
UniRef100_UPI001D06503A/1-135,Cluster: stage V sporulation protein AB,UPI001D06503A,Dorea sp. 210702-DFI.3.17,140,2883208
UniRef100_UPI00040E4375/8-141,Cluster: stage V sporulation protein AB,UPI00040E4375,Paucisalibacillus globulus,142,351095
UniRef100_A0A8I1DDX8/5-138,Cluster: Stage V sporulation protein AB,A0A8I1DDX8,Thermoactinomyces intermedius,138,2024
UniRef100_UPI0018CC1801/3-137,Cluster: stage V sporulation protein AB,UPI0018CC1801,Paucisalibacillus sp. EB02,138,1347087
UniRef100_A0A1I4L033/9-142,Cluster: Stage V sporulation protein AB,A0A1I4L033,Gracilibacillus orientalis,144,334253
UniRef100_A0A413YM99/1-135,Cluster: Stage V sporulation protein AB,A0A413YM99,Dorea formicigenerans,140,39486
UniRef100_A0A3D1FRF3/1-136,Cluster: Stage V sporulation protein AB,A0A3D1FRF3,Lachnoclostridium sp.,141,2028282
UniRef100_UPI00107FEF83/7-138,Cluster: stage V sporulation protein AB,UPI00107FEF83,Paenibacillus cymbidii,138,1639034
UniRef100_UPI0007445110/4-140,Cluster: stage V sporulation protein AB,UPI0007445110,Bacillus sp. FJAT-27445,141,1679166
UniRef100_A0A1I6R560/6-139,Cluster: Stage V sporulation protein AB,A0A1I6R560,Paenibacillus sp. 453mf,141,1761874
UniRef100_UPI001910B4F7/7-142,Cluster: stage V sporulation protein AB,UPI001910B4F7,Paenibacillus glycanilyticus,144,126569
UniRef100_A0A3M8DB82/4-137,Cluster: Stage V sporulation protein AB,A0A3M8DB82,Brevibacillus panacihumi,139,497735
UniRef100_A0A268F9X8/2-137,Cluster: Stage V sporulation protein AB,A0A268F9X8,Niallia circulans (Bacillus circulans),138,1397
UniRef100_A0A069DHS8/6-139,Cluster: Uncharacterized protein,A0A069DHS8,Paenibacillus sp. TCA20,141,1499968
UniRef100_A0A374LIF4/4-136,Cluster: Stage V sporulation protein AB,A0A374LIF4,Ruminococcus sp. OF05-2BH,139,2293230
UniRef100_A0A1H2UBP8/6-139,Cluster: Stage V sporulation protein AB,A0A1H2UBP8,Paenibacillus sp. PDC88,141,1884375
UniRef100_UPI001BB4220A/8-140,Cluster: stage V sporulation protein AB,UPI001BB4220A,Ornithinibacillus bavariensis,142,545502
UniRef100_A0A1G5JVL8/4-138,Cluster: Stage V sporulation protein AB,A0A1G5JVL8,Paenibacillus polysaccharolyticus,140,582692
UniRef100_A0A1I2EI89/8-140,Cluster: Stage V sporulation protein AB,A0A1I2EI89,Paenibacillus algorifonticola,142,684063
UniRef100_A0A7Y8WIB6/1-139,Cluster: Stage V sporulation protein AB,A0A7Y8WIB6,Bacillus sp. EB106-08-02-XG196,140,2737049
UniRef100_A0A0A5FYT4/5-136,Cluster: Stage V sporulation protein AB,A0A0A5FYT4,Pontibacillus litoralis JSM 072002,138,1385512
UniRef100_A0A2W6NK87/4-138,Cluster: Stage V sporulation protein AB,A0A2W6NK87,Paenibacillus silvae,140,1325358
UniRef100_A0A268HG83/6-135,Cluster: Stage V sporulation protein AB,A0A268HG83,Terribacillus saccharophilus,138,361277
UniRef100_UPI001D0622E1/4-136,Cluster: stage V sporulation protein AB,UPI001D0622E1,Mediterraneibacter sp. 210702-DFI.5.30,139,2883232
UniRef100_UPI0008637891/1-135,Cluster: stage V sporulation protein AB,UPI0008637891,Merdimonas faecis,138,1653435
UniRef100_UPI001C1282D6/1-136,Cluster: stage V sporulation protein AB,UPI001C1282D6,Anaerostipes sp. MSJ-23,138,2841520
UniRef100_UPI000617F51E/4-135,Cluster: stage V sporulation protein AB,UPI000617F51E,Domibacillus tundrae,138,1587527
UniRef100_A0A1H7PI09/4-138,Cluster: Stage V sporulation protein AB,A0A1H7PI09,Paenibacillus sp. OK003,140,1884380
UniRef100_UPI001663D66D/8-140,Cluster: stage V sporulation protein AB,UPI001663D66D,Ornithinibacillus halotolerans,142,1274357
UniRef100_UPI001C8EF7A0/1-139,Cluster: stage V sporulation protein AB,UPI001C8EF7A0,Neobacillus niacini,140,86668
UniRef100_A0A8F4K535/5-136,Cluster: Stage V sporulation protein AB,A0A8F4K535,Terribacillus aidingensis,138,586416
UniRef100_UPI0019321EB7/1-138,Cluster: stage V sporulation protein AB,UPI0019321EB7,Alkalihalobacillus gibsonii,139,79881
UniRef100_UPI001C5A0DC0/9-139,Cluster: stage V sporulation protein AB,UPI001C5A0DC0,Paenibacillus sp. S150,141,2749826
UniRef100_UPI0009877D97/7-141,Cluster: stage V sporulation protein AB,UPI0009877D97,Virgibacillus pantothenticus,142,1473
UniRef100_J3AZ54/8-137,Cluster: Uncharacterized protein,J3AZ54,Brevibacillus sp. CF112,139,1144311
UniRef100_UPI00143A9772/6-140,Cluster: stage V sporulation protein AB,UPI00143A9772,Paenibacillus sp. HB172176,142,2493690
UniRef100_A0A090IW66/1-139,Cluster: Stage V sporulation protein AB,A0A090IW66,Caldibacillus thermoamylovorans,140,35841
UniRef100_A0A1Y4NSE8/6-137,Cluster: Stage V sporulation protein AB,A0A1Y4NSE8,Lachnoclostridium sp. An169,140,1965569
UniRef100_A0A844LLY7/8-141,Cluster: Stage V sporulation protein AB,A0A844LLY7,Virgibacillus dakarensis,142,1917889
UniRef100_UPI001C01D69D/1-136,Cluster: stage V sporulation protein AB,UPI001C01D69D,Roseburia hominis,142,301301
UniRef100_UPI001CD0F16B/5-140,Cluster: stage V sporulation protein AB,UPI001CD0F16B,Paenibacillus sp. N4,142,2590547
UniRef100_UPI000417F7AA/5-138,Cluster: stage V sporulation protein AB,UPI000417F7AA,Cohnella thermotolerans,142,329858
UniRef100_A0A564SZT9/4-136,Cluster: Uncharacterized protein,A0A564SZT9,[Ruminococcus] torques,139,33039
UniRef100_A0A841F4K3/4-139,Cluster: Stage V sporulation protein AB,A0A841F4K3,Paenibacillus sp. JGP012,140,2735914
UniRef100_A0A4S2HC41/1-136,Cluster: Stage V sporulation protein AB,A0A4S2HC41,Lachnospiraceae bacterium,141,1898203
UniRef100_UPI00111D4E1E/5-140,Cluster: stage V sporulation protein AB,UPI00111D4E1E,Paenibacillus,142,44249
UniRef100_A0A7X3ML92/4-134,Cluster: Stage V sporulation protein AB,A0A7X3ML92,Sporofaciens musculi,137,2681861
UniRef100_UPI00166DC68A/7-141,Cluster: stage V sporulation protein AB,UPI00166DC68A,Oceanobacillus neutriphilus,142,531815
UniRef100_A0A374B9T6/1-136,Cluster: Stage V sporulation protein AB,A0A374B9T6,Roseburia sp. AF02-12,142,2293126
UniRef100_A0A418T9W0/5-140,Cluster: Stage V sporulation protein AB,A0A418T9W0,Paenibacillus sp. 1011MAR3C5,142,1675787
UniRef100_A0A7X8EQ40/1-135,Cluster: Stage V sporulation protein AB,A0A7X8EQ40,Epulopiscium sp.,143,2384
UniRef100_A0A268B4G1/4-138,Cluster: Stage V sporulation protein AB,A0A268B4G1,Paenibacillus sp. 7523-1,140,2022550
UniRef100_A0A3G9IRM8/7-141,Cluster: Stage V sporulation protein AB,A0A3G9IRM8,Paenibacillus baekrokdamisoli,144,1712516
