Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI001966765C	Cluster: stage V sporulation protein AD	UPI001966765C	Bacillus pakistanensis	338	992288
UniRef100_UPI00027977DF	Cluster: stage V sporulation protein AD	UPI00027977DF	Bacillus cereus	338	1396
UniRef100_A0A315ZZC7	Cluster: Stage V sporulation protein AD	A0A315ZZC7	Faecalicatena contorta	336	39482
UniRef100_A0A0U1NZK3	Cluster: Stage V sporulation protein AD	A0A0U1NZK3	Neobacillus massiliamazoniensis	341	1499688
UniRef100_A0A1G7ZM54	Cluster: Stage V sporulation protein AD	A0A1G7ZM54	Alteribacillus persepolensis	337	568899
UniRef100_A0A259U9B7	Cluster: Stage V sporulation protein AD	A0A259U9B7	Sporomusa silvacetica DSM 10669	333	1123289
UniRef100_UPI000380E415	Cluster: stage V sporulation protein AD	UPI000380E415	Effusibacillus pohliae	339	232270
UniRef100_A0A2A8V9Y2	Cluster: Stage V sporulation protein AD	A0A2A8V9Y2	Bacillus sp. AFS015802	338	2033486
UniRef100_A0A1Y4CIR3	Cluster: Stage V sporulation protein AD	A0A1Y4CIR3	Flavonifractor sp. An306	340	1965629
UniRef100_UPI000F83D213	Cluster: stage V sporulation protein AD	UPI000F83D213	Brevibacillus marinus	334	2496837
UniRef100_A0A089J6F1	Cluster: SpoVAD	A0A089J6F1	Paenibacillus sp. FSL H7-0357	344	1536774
UniRef100_UPI000366C437	Cluster: stage V sporulation protein AD	UPI000366C437	Bacillus sp. 123MFChir2	336	1169144
UniRef100_R7HUE3	Cluster: Stage V sporulation protein AD	R7HUE3	Clostridium sp. CAG:411	343	1262802
UniRef100_UPI000BEB3CD0	Cluster: stage V sporulation protein AD	UPI000BEB3CD0	Bacillus pseudomycoides	338	64104
UniRef100_A0A377H0Q2	Cluster: Stage V sporulation protein AD	A0A377H0Q2	[Flavobacterium] thermophilum	337	1414643
UniRef100_A0A7C6SJG8	Cluster: Stage V sporulation protein AD	A0A7C6SJG8	Clostridiales bacterium	344	1898207
UniRef100_UPI001C0CD2E3	Cluster: stage V sporulation protein AD	UPI001C0CD2E3	Faecalicatena faecalis	336	2726362
UniRef100_UPI00164A1A42	Cluster: stage V sporulation protein AD	UPI00164A1A42	Roseburia sp. BX1005	345	2763064
UniRef100_A0A3S0A3N2	Cluster: Stage V sporulation protein AD	A0A3S0A3N2	Blautia sp. SG-772	342	2109334
UniRef100_A0A089M5U9	Cluster: SpoVAD	A0A089M5U9	Paenibacillus graminis	344	189425
UniRef100_A0A2N1K3L8	Cluster: Stage V sporulation protein AD	A0A2N1K3L8	Bacillus sp. SN10	338	2056493
UniRef100_A0A800MTW4	Cluster: Stage V sporulation protein AD	A0A800MTW4; A0A268QUL5	Cytobacillus firmus (Bacillus firmus); Alkalihalobacillus clausii (Bacillus clausii)	337	1399; 79880
UniRef100_UPI00192CB61B	Cluster: stage V sporulation protein AD	UPI00192CB61B	Clostridium sp. YIM B02565	342	2803863
UniRef100_UPI00140A5B58	Cluster: stage V sporulation protein AD	UPI00140A5B58	Bacillus sp. MM2020_1	341	2714038
UniRef100_UPI0013D05360	Cluster: stage V sporulation protein AD	UPI0013D05360	Clostridium sporogenes	335	1509
UniRef100_UPI000E581A80	Cluster: stage V sporulation protein AD	UPI000E581A80	Bacillus cereus	338	1396
UniRef100_A0A7C6R1I0	Cluster: Stage V sporulation protein AD	A0A7C6R1I0	Desulfotomaculum sp.	337	41211
UniRef100_UPI0010324C8D	Cluster: stage V sporulation protein AD	UPI0010324C8D	Intestinimonas massiliensis	340	1673721
UniRef100_UPI001357D82F	Cluster: stage V sporulation protein AD	UPI001357D82F	Paenibacillus	337	44249
UniRef100_UPI000A1CA1CA	Cluster: stage V sporulation protein AD	UPI000A1CA1CA	Tuberibacillus sp. Marseille-P3662	337	1965358
UniRef100_UPI000BB7B835	Cluster: stage V sporulation protein AD	UPI000BB7B835	Bacillus sp. FJAT-45350	340	2011014
UniRef100_UPI0009456C92	Cluster: stage V sporulation protein AD	UPI0009456C92	Bacillus cereus	338	1396
UniRef100_UPI00122ECCC1	Cluster: stage V sporulation protein AD	UPI00122ECCC1	Bacillus sp. BS98	338	2608254
UniRef100_UPI001BCC3126	Cluster: stage V sporulation protein AD	UPI001BCC3126	Bacillus toyonensis	338	155322
UniRef100_UPI000BFC63DD	Cluster: stage V sporulation protein AD	UPI000BFC63DD	Bacillus cereus	338	1396
UniRef100_UPI0005F00F79	Cluster: stage V sporulation protein AD	UPI0005F00F79	Neobacillus niacini	341	86668
UniRef100_R9JX72	Cluster: Stage V sporulation protein AD	R9JX72; A0A6L9GUU5	Lachnospiraceae bacterium M18-1; Lachnospiraceae bacterium	345	1235792; 1898203
UniRef100_UPI001B0A3E25	Cluster: stage V sporulation protein AD	UPI001B0A3E25	Alkalihalobacillus clausii (Bacillus clausii)	338	79880
UniRef100_UPI001C1054C8	Cluster: stage V sporulation protein AD	UPI001C1054C8	Blautia sp. MSJ-9	376	2841511
UniRef100_A0A0E2HDC0	Cluster: Stage V sporulation protein AD	A0A0E2HDC0	[Clostridium] clostridioforme 90A8	340	999408
UniRef100_A0A1C5RIJ7	Cluster: Stage V sporulation protein AD	A0A1C5RIJ7	uncultured Clostridium sp.	340	59620
UniRef100_A0A1Q6TGX1	Cluster: Stage V sporulation protein AD	A0A1Q6TGX1	Roseburia sp. CAG:197_41_10	347	1897018
UniRef100_A0A446IFA7	Cluster: Stage V sporulation protein AD	A0A446IFA7; T0D3K6	Paeniclostridium sordellii 8483; Paeniclostridium sordellii (strain ATCC 9714 / DSM 2141 / JCM 3814 / LMG 15708 / NCIMB 10717 / 211) (Clostridium sordellii)	337	1172204; 1292036
UniRef100_UPI001C497AA6	Cluster: stage V sporulation protein AD	UPI001C497AA6	Bacillus sp. sid0103	341	2856337
UniRef100_S2YSN1	Cluster: Stage V sporulation protein AD	S2YSN1; A0A3A6C5Z6; A0A372UIP1; S2ZKG9	Coprococcus sp. HPP0074; Coprococcus sp. AF27-8; Lachnospiraceae bacterium AM25-17; Coprococcus sp. HPP0048	336	1078090; 2302946; 2302974; 1078091
UniRef100_A0A7Z1FS75	Cluster: Stage V sporulation protein AD	A0A7Z1FS75	Bacillus pseudomycoides	336	64104
UniRef100_J8DV07	Cluster: Stage V sporulation protein AD	J8DV07	Bacillus cereus HuA4-10	338	1053206
UniRef100_UPI000BED3057	Cluster: stage V sporulation protein AD	UPI000BED3057	Bacillus cereus	338	1396
UniRef100_UPI0005E7E886	Cluster: stage V sporulation protein AD	UPI0005E7E886	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_UPI001D1288EA	Cluster: stage V sporulation protein AD	UPI001D1288EA	unclassified Clostridioides	337	2635829
UniRef100_A0A1N7KGA2	Cluster: Stage V sporulation protein AD	A0A1N7KGA2	Kroppenstedtia eburnea	338	714067
UniRef100_A0A1I1NKJ8	Cluster: Stage V sporulation protein AD	A0A1I1NKJ8	Bacillus sp. 491mf	336	1761755
UniRef100_A0A231I3R8	Cluster: Stage V sporulation protein AD	A0A231I3R8; A0A0F6FYT4; R8LDI0; R8E884; A0A243P0G9; A0A1W2GGJ5	Bacillus thuringiensis; Bacillus thuringiensis subsp. kurstaki; Bacillus cereus HuB13-1; Bacillus cereus VD133; Bacillus thuringiensis subsp. medellin; Bacillus sp. JKS001846	338	1428; 29339; 1053208; 1053233; 79672; 1938743
UniRef100_A0A1C6IHG6	Cluster: Stage V sporulation protein AD	A0A1C6IHG6	uncultured Blautia sp.	364	765821
UniRef100_A0A150MJI5	Cluster: Uncharacterized protein	A0A150MJI5; A0A679FPX4	Geobacillus sp. B4113_201601; Geobacillus subterraneus	337	1586290; 129338
UniRef100_UPI001555BB1F	Cluster: stage V sporulation protein AD	UPI001555BB1F	Bacillus haikouensis	338	1510468
UniRef100_UPI00038C9FF6	Cluster: stage V sporulation protein AD	UPI00038C9FF6	Clostridioides difficile (Peptoclostridium difficile)	337	1496
UniRef100_UPI00035C3A01	Cluster: stage V sporulation protein AD	UPI00035C3A01	Weizmannia acidiproducens	337	1121084
UniRef100_UPI001CFE6DCE	Cluster: stage V sporulation protein AD	UPI001CFE6DCE	Halobacillus litoralis	338	45668
UniRef100_A0A3A9A1N4	Cluster: Stage V sporulation protein AD	A0A3A9A1N4	bacterium 1xD42-87	338	2320113
UniRef100_UPI0008FE7EDB	Cluster: stage V sporulation protein AD	UPI0008FE7EDB	Bacillus cereus group	338	86661
UniRef100_F3AKH7	Cluster: Stage V sporulation protein AD	F3AKH7	Lachnospiraceae bacterium 9_1_43BFAA	336	658088
UniRef100_A0A242XJS6	Cluster: Stage V sporulation protein AD	A0A242XJS6	Bacillus thuringiensis serovar guiyangiensis	338	180871
UniRef100_A0A268P4F3	Cluster: Stage V sporulation protein AD	A0A268P4F3; Q5WGZ4	Alkalihalobacillus clausii (Bacillus clausii); Alkalihalobacillus clausii (strain KSM-K16) (Bacillus clausii)	338	79880; 66692
UniRef100_UPI0018CCCEA1	Cluster: stage V sporulation protein AD	UPI0018CCCEA1	Cytobacillus firmus (Bacillus firmus)	337	1399
UniRef100_UPI001CD4CFBD	Cluster: stage V sporulation protein AD	UPI001CD4CFBD	Bacillus infantis	338	324767
UniRef100_UPI0003F9E700	Cluster: stage V sporulation protein AD	UPI0003F9E700	Bacillus cihuensis	345	1208599
UniRef100_C2UZZ5	Cluster: Stage V sporulation protein AD	C2UZZ5	Bacillus cereus Rock3-28	336	526983
UniRef100_V5MEK5	Cluster: Uncharacterized protein	V5MEK5	Bacillus thuringiensis YBT-1518	338	529122
UniRef100_A0A395YA38	Cluster: Stage V sporulation protein AD	A0A395YA38	Dorea sp. AM58-8	345	2292346
UniRef100_A0A2A7KSR7	Cluster: Stage V sporulation protein AD	A0A2A7KSR7; A0A5P9Y793	Bacillus thuringiensis; Bacillus cereus	338	1428; 1396
UniRef100_A0A1M7YGZ9	Cluster: Stage V sporulation protein AD	A0A1M7YGZ9	Anaerocolumna xylanovorans DSM 12503	349	1121345
UniRef100_A0A1G8CTM6	Cluster: Stage V sporulation protein AD	A0A1G8CTM6	Alteribacillus bidgolensis	339	930129
UniRef100_UPI00070DC0F5	Cluster: stage V sporulation protein AD	UPI00070DC0F5	Peribacillus muralis	337	264697
UniRef100_UPI00131C7087	Cluster: stage V sporulation protein AD	UPI00131C7087	Alteribacillus sp. YIM 98480	339	2606599
UniRef100_UPI00119D1E9D	Cluster: stage V sporulation protein AD	UPI00119D1E9D	Bacillus cereus	338	1396
UniRef100_A0A089JNW7	Cluster: SpoVAD	A0A089JNW7	Paenibacillus sp. FSL H7-0737	343	1536775
UniRef100_UPI000BF3A831	Cluster: stage V sporulation protein AD	UPI000BF3A831	Bacillus cereus	338	1396
UniRef100_UPI0011A9DC12	Cluster: stage V sporulation protein AD	UPI0011A9DC12	Bacillus sp. ABP14	338	1892404
UniRef100_A0A2K2TSW7	Cluster: Stage V sporulation protein AD	A0A2K2TSW7	Clostridium sp. chh4-2	336	2067550
UniRef100_UPI00027A8C23	Cluster: stage V sporulation protein AD	UPI00027A8C23	Bacillus cereus	338	1396
UniRef100_UPI001034B83C	Cluster: stage V sporulation protein AD	UPI001034B83C	Clostridioides difficile (Peptoclostridium difficile)	337	1496
UniRef100_A0A511WYQ6	Cluster: Stage V sporulation protein AD	A0A511WYQ6	Halobacillus faecis	338	360184
UniRef100_UPI000BF8690E	Cluster: stage V sporulation protein AD	UPI000BF8690E	Bacillus cereus	338	1396
UniRef100_UPI00065B81AC	Cluster: stage V sporulation protein AD	UPI00065B81AC	Bacillus cereus group	338	86661
UniRef100_A0A561X0W7	Cluster: Stage V sporulation protein AD	A0A561X0W7	Geobacillus sp. C56-T2	337	600773
UniRef100_UPI0005DB1405	Cluster: stage V sporulation protein AD	UPI0005DB1405	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_UPI0002D9B8A8	Cluster: stage V sporulation protein AD	UPI0002D9B8A8	Bacillus	338	1386
UniRef100_UPI001C0DF66D	Cluster: stage V sporulation protein AD	UPI001C0DF66D	Clostridium sp. CF012	338	2843319
UniRef100_UPI001BC9005B	Cluster: stage V sporulation protein AD	UPI001BC9005B	Bacillus sp. FJAT-50051	338	2833578
UniRef100_A0A852TBX2	Cluster: Stage V sporulation protein AD	A0A852TBX2	Neobacillus niacini	341	86668
UniRef100_A0A370GW57	Cluster: Stage V sporulation protein AD	A0A370GW57	Falsibacillus pallidus	338	493781
UniRef100_A0A0K0QGK0	Cluster: Stage V sporulation protein AD	A0A0K0QGK0	Bacillus thuringiensis	338	1428
UniRef100_UPI0004048846	Cluster: stage V sporulation protein AD	UPI0004048846	Paraclostridium bifermentans (Clostridium bifermentans)	337	1490
UniRef100_A0A7X6X589	Cluster: Stage V sporulation protein AD	A0A7X6X589	Clostridia bacterium	338	2044939
UniRef100_A0A8E1SLP0	Cluster: Stage V sporulation protein AD	A0A8E1SLP0	Peribacillus huizhouensis	342	1501239
UniRef100_A0A6N3WP55	Cluster: Stage V sporulation protein AD	A0A6N3WP55	Geobacillus icigianus	337	1430331
UniRef100_UPI000DEECDEA	Cluster: stage V sporulation protein AD	UPI000DEECDEA	Bacillus cereus	338	1396
UniRef100_UPI00195B0ADC	Cluster: stage V sporulation protein AD	UPI00195B0ADC	Pseudoflavonifractor phocaeensis	340	1870988
UniRef100_A0A060M290	Cluster: Stage V sporulation protein AD	A0A060M290; A0A3N9PW66; A0A4Y7WQG8	Alkalihalobacillus lehensis G1; Bacillus sp. C1-1; Alkalihalobacillus lehensis	339	1246626; 2491024; 300825
UniRef100_UPI0008F82A8B	Cluster: stage V sporulation protein AD	UPI0008F82A8B	Bacillus tuaregi	336	1816695
UniRef100_UPI000930A493	Cluster: stage V sporulation protein AD	UPI000930A493	Blautia sp. Marseille-P3201T	337	1907659
UniRef100_R5YCR1	Cluster: Uncharacterized protein	R5YCR1	Roseburia sp. CAG:197	347	1262943
UniRef100_A0A4R5Z8R7	Cluster: Stage V sporulation protein AD	A0A4R5Z8R7	Rhodococcus qingshengii	341	334542
UniRef100_UPI000BF955DE	Cluster: stage V sporulation protein AD	UPI000BF955DE	Bacillus	338	1386
UniRef100_UPI000D7BF512	Cluster: stage V sporulation protein AD	UPI000D7BF512	Bacillus sp. 196mf	338	1761754
UniRef100_UPI001C11B499	Cluster: stage V sporulation protein AD	UPI001C11B499	Clostridioides mangenotii	337	1540
UniRef100_A0A3A5TPS5	Cluster: Stage V sporulation protein AD	A0A3A5TPS5	Coprococcus sp. AM27-12LB	336	2293092
UniRef100_UPI001560410D	Cluster: stage V sporulation protein AD	UPI001560410D	Niallia circulans (Bacillus circulans)	336	1397
UniRef100_UPI001957594A	Cluster: stage V sporulation protein AD	UPI001957594A	Peribacillus deserti	339	673318
UniRef100_A0A264DCG3	Cluster: Stage V sporulation protein AD	A0A264DCG3	Paenibacillus sp. VTT E-133280	343	1986222
UniRef100_A0A1R0YHL6	Cluster: Stage V sporulation protein AD	A0A1R0YHL6	Paenibacillus borealis	344	160799
UniRef100_UPI0015749CD1	Cluster: stage V sporulation protein AD	UPI0015749CD1	unclassified Bacillus (in: Bacteria)	338	185979
UniRef100_A0A2C3DG55	Cluster: Stage V sporulation protein AD	A0A2C3DG55	Bacillus cereus	338	1396
UniRef100_UPI000ACDC63E	Cluster: stage V sporulation protein AD	UPI000ACDC63E	Clostridioides difficile (Peptoclostridium difficile)	337	1496
UniRef100_A0A3E2TLS3	Cluster: Stage V sporulation protein AD	A0A3E2TLS3	Coprococcus catus	340	116085
UniRef100_UPI001B334210	Cluster: stage V sporulation protein AD	UPI001B334210	Bacillus sp. WL1	338	2822693
UniRef100_UPI001C8E8229	Cluster: stage V sporulation protein AD	UPI001C8E8229	Paenibacillus typhae	346	1174501
UniRef100_A0A2B5AGK7	Cluster: Stage V sporulation protein AD	A0A2B5AGK7	Bacillus toyonensis	338	155322
UniRef100_A0A343JDT0	Cluster: Stage V sporulation protein AD	A0A343JDT0	Clostridium isatidis	345	182773
UniRef100_A0A1C5V2D4	Cluster: Stage V sporulation protein AD	A0A1C5V2D4	uncultured Clostridium sp.	340	59620
UniRef100_UPI0002E39AB6	Cluster: stage V sporulation protein AD	UPI0002E39AB6	Calidifontibacillus oryziterrae	341	1191699
UniRef100_UPI000BF5182D	Cluster: stage V sporulation protein AD	UPI000BF5182D	Bacillus pseudomycoides	338	64104
UniRef100_UPI00058F51CE	Cluster: stage V sporulation protein AD	UPI00058F51CE	Candidatus Soleaferrea massiliensis	338	1470354
UniRef100_A0A426DQZ8	Cluster: Stage V sporulation protein AD	A0A426DQZ8	Schaedlerella arabinosiphila	337	2044587
UniRef100_UPI00197E923F	Cluster: stage V sporulation protein AD	UPI00197E923F; UPI001F0AF5DC	Aneurinibacillus sp. BA2021; Acinetobacter baumannii	339	2814426; 470
UniRef100_A0A1C5TJF4	Cluster: Stage V sporulation protein AD	A0A1C5TJF4	uncultured Ruminococcus sp.	346	165186
UniRef100_UPI0007830DA2	Cluster: stage V sporulation protein AD	UPI0007830DA2	Bacillus sp. JCM 19034	338	1481928
UniRef100_UPI001956764B	Cluster: stage V sporulation protein AD	UPI001956764B	Aquibacillus albus	336	1168171
UniRef100_UPI0018799D4D	Cluster: stage V sporulation protein AD	UPI0018799D4D	Bacillus cereus	338	1396
UniRef100_A0A7V7HF24	Cluster: Stage V sporulation protein AD	A0A7V7HF24	Bacillus sp. SH5-2	338	2217834
UniRef100_UPI00156FDF1A	Cluster: stage V sporulation protein AD	UPI00156FDF1A	Blautia glucerasea	358	536633
UniRef100_UPI000BA570B5	Cluster: stage V sporulation protein AD	UPI000BA570B5	Alkalihalobacillus clausii (Bacillus clausii)	338	79880
UniRef100_A0A271M7V0	Cluster: Stage V sporulation protein AD	A0A271M7V0	Bacillaceae bacterium SAOS 7	339	2015052
UniRef100_UPI000BFCF2B4	Cluster: stage V sporulation protein AD	UPI000BFCF2B4	Bacillus toyonensis	338	155322
UniRef100_UPI0004B37E34	Cluster: stage V sporulation protein AD	UPI0004B37E34	[Clostridium] dakarense	338	1301100
UniRef100_A0A396L126	Cluster: Stage V sporulation protein AD	A0A396L126	Dorea sp. AF36-15AT	345	2292041
UniRef100_A0A7M1TYN2	Cluster: Stage V sporulation protein AD	A0A7M1TYN2	Geobacillus stearothermophilus (Bacillus stearothermophilus)	337	1422
UniRef100_A0A3A1QXY2	Cluster: Stage V sporulation protein AD	A0A3A1QXY2	Bacillus salacetis	338	2315464
UniRef100_A0A398B417	Cluster: Stage V sporulation protein AD	A0A398B417	Peribacillus asahii	341	228899
UniRef100_UPI00036C9ADD	Cluster: stage V sporulation protein AD	UPI00036C9ADD	Weizmannia coagulans (Bacillus coagulans)	336	1398
UniRef100_A0A2A8ND09	Cluster: Stage V sporulation protein AD	A0A2A8ND09	Bacillus thuringiensis	338	1428
UniRef100_A0A0K9YQY5	Cluster: Stage V sporulation protein AD	A0A0K9YQY5	Brevibacillus reuszeri	341	54915
UniRef100_A0A0U4WKW3	Cluster: Stage V sporulation protein AD	A0A0U4WKW3	Aneurinibacillus soli	339	1500254
UniRef100_UPI0018F4DE7E	Cluster: stage V sporulation protein AD	UPI0018F4DE7E	Bacillus cereus	338	1396
UniRef100_A0A0M1UYY0	Cluster: Stage V sporulation protein AD	A0A0M1UYY0	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_UPI00157FDDDF	Cluster: stage V sporulation protein AD	UPI00157FDDDF	Brevibacillus reuszeri	343	54915
UniRef100_UPI001BB31373	Cluster: stage V sporulation protein AD	UPI001BB31373	Bacillus	338	1386
UniRef100_UPI0005E75529	Cluster: stage V sporulation protein AD	UPI0005E75529	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_UPI0005DF7C37	Cluster: stage V sporulation protein AD	UPI0005DF7C37; UPI0005E70164	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_UPI0002799438	Cluster: stage V sporulation protein AD	UPI0002799438	Bacillus cereus	338	1396
UniRef100_T3DF72	Cluster: Stage V sporulation protein AD	T3DF72	Clostridioides difficile CD160	337	1151292
UniRef100_UPI0005C88FD1	Cluster: stage V sporulation protein AD	UPI0005C88FD1	Rossellomorea aquimaris	338	189382
UniRef100_A0A161T787	Cluster: Stage V sporulation protein AD (SpoVAD)	A0A161T787; A0A6B3KUF6; A0A556CW88	Bacillus cereus; Bacillus mobilis; Bacillus sp. HY001	338	1396; 2026190; 2597691
UniRef100_A0A7X2P2I6	Cluster: Stage V sporulation protein AD	A0A7X2P2I6	Oliverpabstia intestinalis	342	2606633
UniRef100_A0A7X8G675	Cluster: Stage V sporulation protein AD	A0A7X8G675	Clostridiaceae bacterium	336	1898204
UniRef100_A0A0N1PB79	Cluster: Stage V sporulation protein AD	A0A0N1PB79	Clostridioides difficile (Peptoclostridium difficile)	337	1496
UniRef100_UPI000E3BE047	Cluster: stage V sporulation protein AD	UPI000E3BE047	Paraliobacillus sediminis	336	1885916
UniRef100_UPI001C8E7BA4	Cluster: stage V sporulation protein AD	UPI001C8E7BA4	Brevibacillus brevis (Bacillus brevis)	341	1393
UniRef100_UPI001C736291	Cluster: stage V sporulation protein AD	UPI001C736291	Halobacillus sp. Nhm2S1	338	2866716
UniRef100_A0A1T3VB88	Cluster: Stage V sporulation protein AD	A0A1T3VB88	Bacillus anthracis	338	1392
UniRef100_A0A1C6CBW7	Cluster: Stage V sporulation protein AD	A0A1C6CBW7	uncultured Ruminococcus sp.	364	165186
UniRef100_A0A2A7D8A6	Cluster: Stage V sporulation protein AD	A0A2A7D8A6; A0A2A7DZ72	Bacillus anthracis; Bacillus sp. AFS094611	338	1392; 2033516
UniRef100_A0A089KDS7	Cluster: SpoVAD	A0A089KDS7	Paenibacillus sp. FSL R7-0273	346	1536772
UniRef100_R5ABG4	Cluster: Stage V sporulation protein AD	R5ABG4	Firmicutes bacterium CAG:102	342	1262998
UniRef100_A0A0J0V1G9	Cluster: SpoVAD	A0A0J0V1G9; A0A226Q3Y0	Geobacillus sp. T6; Geobacillus thermocatenulatus	337	1659191; 33938
UniRef100_A0A0G8CKI1	Cluster: Uncharacterized protein	A0A0G8CKI1	Bacillus wiedmannii	338	1890302
UniRef100_UPI000BEBB753	Cluster: stage V sporulation protein AD	UPI000BEBB753	Bacillus cereus	338	1396
UniRef100_UPI00027AB4D4	Cluster: stage V sporulation protein AD	UPI00027AB4D4	Bacillus cereus	338	1396
UniRef100_UPI00149294FC	Cluster: stage V sporulation protein AD	UPI00149294FC	Geobacillus sp. BMUD	342	2508876
UniRef100_A0A6I1ZXH2	Cluster: Stage V sporulation protein AD	A0A6I1ZXH2; A0A243CP87; A0A0J1HMC5; D8H9I8	Bacillus thuringiensis; Bacillus thuringiensis serovar vazensis; Bacillus anthracis; Bacillus cereus var. anthracis (strain CI)	338	1428; 180867; 1392; 637380
UniRef100_UPI000C757DB4	Cluster: stage V sporulation protein AD	UPI000C757DB4	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_UPI0018A0A5CF	Cluster: stage V sporulation protein AD	UPI0018A0A5CF	Ruminococcus sp. 1001713B170214_170313_A12	364	2787089
UniRef100_A0A417CQR5	Cluster: Stage V sporulation protein AD	A0A417CQR5	Ruminococcus sp. AM42-11	364	2292372
UniRef100_UPI000BF85A98	Cluster: stage V sporulation protein AD	UPI000BF85A98	Bacillus cereus	338	1396
UniRef100_A0A074LR39	Cluster: SpoVAD	A0A074LR39	Tumebacillus flagellatus	336	1157490
UniRef100_A0A0C7R793	Cluster: Stage V sporulation protein AD	A0A0C7R793	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_A0A6M0Y716	Cluster: Stage V sporulation protein AD	A0A6M0Y716; A0A0M1ITZ6; A0A6M0SZH7	Clostridium sporogenes; Clostridium sp. L74; Clostridium botulinum	335	1509; 1560217; 1491
UniRef100_E9RRJ2	Cluster: Uncharacterized protein	E9RRJ2	Lachnospiraceae bacterium 6_1_37FAA	336	658656
UniRef100_UPI00065B7DF5	Cluster: stage V sporulation protein AD	UPI00065B7DF5	Bacillus cereus	338	1396
UniRef100_A0A1J9UN20	Cluster: Stage V sporulation protein AD	A0A1J9UN20	Bacillus paramycoides	338	2026194
UniRef100_UPI001B1BF205	Cluster: stage V sporulation protein AD	UPI001B1BF205	Brevibacillus reuszeri	341	54915
UniRef100_UPI000E53A8E2	Cluster: stage V sporulation protein AD	UPI000E53A8E2	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_UPI0018F3BC8F	Cluster: stage V sporulation protein AD	UPI0018F3BC8F	Bacillus cereus	338	1396
UniRef100_K0FS76	Cluster: Stage V sporulation protein AD	K0FS76	Bacillus thuringiensis MC28	336	1195464
UniRef100_UPI001BCA4470	Cluster: stage V sporulation protein AD	UPI001BCA4470	unclassified Bacillus (in: Bacteria)	338	185979
UniRef100_UPI0018AB8898	Cluster: stage V sporulation protein AD	UPI0018AB8898	Ruminococcus sp. 1001713B170207_170306_F1	364	2787106
UniRef100_UPI0005E513B8	Cluster: stage V sporulation protein AD	UPI0005E513B8	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_UPI000BF48506	Cluster: stage V sporulation protein AD	UPI000BF48506	Bacillus cereus	338	1396
UniRef100_A0A1B9AK45	Cluster: Stage V sporulation protein AD	A0A1B9AK45	Bacillus sp. FJAT-27225	340	1743144
UniRef100_A0A4Q1RJL6	Cluster: Stage V sporulation protein AD	A0A4Q1RJL6	Blautia faecicola	341	2509240
UniRef100_A0A2A8S1Y0	Cluster: Stage V sporulation protein AD	A0A2A8S1Y0	Bacillus cereus	338	1396
UniRef100_A0A094YYE8	Cluster: SpoVAD	A0A094YYE8	Alkalihalobacillus alcalophilus ATCC 27647 = CGMCC 1.3604	338	1218173
UniRef100_C3H5R3	Cluster: Stage V sporulation protein AD	C3H5R3	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1	336	527030
UniRef100_R6ZYB4	Cluster: Stage V sporulation protein AD	R6ZYB4	Roseburia sp. CAG:309	344	1262945
UniRef100_A0A1S9YW76	Cluster: Stage V sporulation protein AD	A0A1S9YW76	Bacillus cereus	338	1396
UniRef100_A0A1Q6NAS1	Cluster: Stage V sporulation protein AD	A0A1Q6NAS1; K1RRW9	Clostridium sp. CAG:62_40_43; human gut metagenome	360	1896990; 408170
UniRef100_UPI0018AACA50	Cluster: stage V sporulation protein AD	UPI0018AACA50	Clostridium sp. 1001270J_160509_D11	337	2787103
UniRef100_A0A1C4ENA8	Cluster: Stage V sporulation protein AD	A0A1C4ENA8	Bacillus cereus	338	1396
UniRef100_N2A3I6	Cluster: Stage V sporulation protein AD	N2A3I6	Schaedlerella arabinosiphila	337	2044587
UniRef100_UPI0011E8C4D6	Cluster: stage V sporulation protein AD	UPI0011E8C4D6	Rossellomorea aquimaris	338	189382
UniRef100_UPI0015700FF1	Cluster: stage V sporulation protein AD	UPI0015700FF1	Blautia wexlerae	360	418240
UniRef100_A0A0M4G1M6	Cluster: SpoVAD	A0A0M4G1M6	Bacillus sp. FJAT-18017	340	1705566
UniRef100_A0A2B2LLF1	Cluster: Stage V sporulation protein AD	A0A2B2LLF1	Bacillus cereus	338	1396
UniRef100_A0PZS9	Cluster: Stage V sporulation AD, SpoVAD	A0PZS9	Clostridium novyi (strain NT)	342	386415
UniRef100_UPI0006BBA6D3	Cluster: stage V sporulation protein AD	UPI0006BBA6D3	Clostridioides	337	1870884
UniRef100_UPI0005E75F80	Cluster: stage V sporulation protein AD	UPI0005E75F80	Paeniclostridium sordellii (Clostridium sordellii)	337	1505
UniRef100_A0A7V9Z3G7	Cluster: Stage V sporulation protein AD	A0A7V9Z3G7	Anoxybacillus caldiproteolyticus	336	247480
