id,name,RepID,species,len,Tax
UniRef100_UPI0005B2C90A/1-115,Cluster: stage V sporulation protein AE,UPI0005B2C90A,Anaerosalibacter massiliensis,118,1347392
UniRef100_A0A355UYV8/1-115,Cluster: Stage V sporulation protein AE,A0A355UYV8,Ruminococcus sp.,117,41978
UniRef100_A0A3D4EEQ3/5-118,Cluster: Stage V sporulation protein AE,A0A3D4EEQ3,Clostridiales bacterium,121,1898207
UniRef100_UPI001CA6762B/1-115,Cluster: stage V sporulation protein AE,UPI001CA6762B,Crassaminicella profunda,118,1286698
UniRef100_UPI0006C7FD0F/1-114,Cluster: stage V sporulation protein AE,UPI0006C7FD0F,Anaeromassilibacillus sp. Marseille-P3371,118,1944639
UniRef100_I0BQI4/5-125,Cluster: Stage V sporulation protein AEB,I0BQI4,Paenibacillus mucilaginosus K02,125,997761
UniRef100_A0A0F3FMF2/1-115,Cluster: Stage V sporulation protein AEB,A0A0F3FMF2,Clostridium baratii,117,1561
UniRef100_A0A0P9E9X0/1-121,Cluster: Stage V sporulation protein AEB,A0A0P9E9X0,Paenibacillus sp. A3,121,1337054
UniRef100_A0A109QJE6/2-113,Cluster: Stage V sporulation protein AEB,A0A109QJE6,Aneurinibacillus sp. XH2,113,1450761
UniRef100_A0A1H3Q641/3-117,Cluster: Stage V sporulation protein AE,A0A1H3Q641,Thermoactinomyces sp. DSM 45892,117,1882753
UniRef100_A0A117SJ73/1-115,Cluster: Stage V sporulation protein AEB,A0A117SJ73,Clostridia bacterium BRH_c25,118,1734399
UniRef100_A0A1M6CLS5/3-116,Cluster: Stage V sporulation protein AE,A0A1M6CLS5,Clostridium amylolyticum,119,1121298
UniRef100_A0A511V6E8/5-117,Cluster: Stage V sporulation protein AE,A0A511V6E8,Aneurinibacillus danicus,117,267746
UniRef100_A0A7V6Y3R7/1-115,Cluster: Stage V sporulation protein AE,A0A7V6Y3R7,Thermoanaerobacterales bacterium,117,2304039
UniRef100_A0A7X9MR47/5-117,Cluster: Stage V sporulation protein AE,A0A7X9MR47,Psychrobacillus sp. BL-248-WT-3,121,2725306
UniRef100_UPI000984161A/6-119,Cluster: stage V sporulation protein AE,UPI000984161A,Massiliimalia massiliensis,122,1852384
UniRef100_UPI000C2455E0/1-116,Cluster: stage V sporulation protein AE,UPI000C2455E0,Bacillus sp. FJAT-45037,116,2011007
UniRef100_A0A7C9H965/1-115,Cluster: Stage V sporulation protein AE,A0A7C9H965,Firmicutes bacterium,117,1879010
UniRef100_A0A7X2Z6Z8/1-121,Cluster: Stage V sporulation protein AE,A0A7X2Z6Z8,Paenibacillus validus,121,44253
UniRef100_A0A1K1TPP0/3-117,Cluster: Stage V sporulation protein AE,A0A1K1TPP0,Thermoactinomyces sp. DSM 45891,117,1761907
UniRef100_A0A265Q1N6/1-115,Cluster: Stage V sporulation protein AE,A0A265Q1N6,Tissierella sp. P1,118,1280483
UniRef100_A0A0V0PM96/1-116,Cluster: Stage V sporulation protein AEB,A0A0V0PM96,Alicyclobacillus tengchongensis,116,368812
UniRef100_UPI0005EB9A8F/1-115,Cluster: stage V sporulation protein AE,UPI0005EB9A8F,Caldicellulosiruptor danielii,117,1387557
UniRef100_A0A1M6Q2J8/1-115,Cluster: Stage V sporulation protein AE,A0A1M6Q2J8,Paramaledivibacter caminithermalis DSM 15212,118,1121301
UniRef100_A0A4R2S1I7/3-117,Cluster: Stage V sporulation protein AE,A0A4R2S1I7,Baia soyae,117,1544746
UniRef100_A0A3D0FG68/1-115,Cluster: Stage V sporulation protein AE,A0A3D0FG68,Lachnospiraceae bacterium,118,1898203
UniRef100_A0A3D0EDU3/1-115,Cluster: Stage V sporulation protein AE,A0A3D0EDU3,Clostridiales bacterium,118,1898207
UniRef100_A0A174JCT1/1-115,"Cluster: Sporulation stage V, protein AE",A0A174JCT1,Clostridium disporicum,118,84024
UniRef100_F6BLK0/1-115,Cluster: Stage V sporulation protein AE,F6BLK0,Thermoanaerobacterium xylanolyticum (strain ATCC 49914 / DSM 7097 / LX-11),118,858215
UniRef100_A0A7C6WTZ1/3-117,Cluster: Stage V sporulation protein AE,A0A7C6WTZ1,Thermoanaerobacterales bacterium,117,2304039
UniRef100_A0A8B3ALF3/1-115,Cluster: Stage V sporulation protein AE,A0A8B3ALF3,Dorea formicigenerans,118,39486
UniRef100_A0A7U9XDR0/1-115,Cluster: Uncharacterized protein,A0A7U9XDR0,Lachnospiraceae bacterium,118,1898203
UniRef100_A0A1C6BGY9/1-115,Cluster: Stage V sporulation protein AE,A0A1C6BGY9,uncultured Clostridium sp.,118,59620
UniRef100_A0A1H9QPZ0/5-117,Cluster: Stage V sporulation protein AE,A0A1H9QPZ0,Psychrobacillus sp. OK032,121,1884358
UniRef100_A0A1G5JWW3/1-115,Cluster: Stage V sporulation protein AE,A0A1G5JWW3,Alkaliphilus peptidifermentans DSM 18978,118,1120976
UniRef100_A0A8A0RPH1/6-119,Cluster: Uncharacterized protein,A0A8A0RPH1,Koleobacter methoxysyntrophicus,119,2751313
UniRef100_A0A1X9MA47/3-117,Cluster: SpoVA protein,A0A1X9MA47,Alkalihalobacillus krulwichiae,117,199441
UniRef100_A0A0A7FTP4/1-115,Cluster: Stage V sporulation protein AE,A0A0A7FTP4,Clostridium baratii str. Sullivan,117,1415775
UniRef100_C0C0A5/1-115,Cluster: Stage V sporulation protein AE,C0C0A5,[Clostridium] hylemonae DSM 15053,118,553973
UniRef100_A0A2R6Y4D0/1-116,Cluster: Stage V sporulation protein AE (SpoVAE),A0A2R6Y4D0,Candidatus Carbobacillus altaicus,116,2163959
UniRef100_A0A7U9SE48/1-115,Cluster: Uncharacterized protein,A0A7U9SE48,Lachnospiraceae bacterium,118,1898203
UniRef100_UPI000BE2D339/4-117,Cluster: stage V sporulation protein AE,UPI000BE2D339,Clostridium peptidivorans,117,100174
UniRef100_F8FFU8/5-125,Cluster: Sporulation protein,F8FFU8,Paenibacillus mucilaginosus (strain KNP414),125,1036673
UniRef100_F8IDZ7/1-116,Cluster: Stage V sporulation protein AE,F8IDZ7,Alicyclobacillus acidocaldarius (strain Tc-4-1) (Bacillus acidocaldarius),116,1048834
UniRef100_A0A7X9GKZ8/1-115,Cluster: Stage V sporulation protein AE,A0A7X9GKZ8,Clostridiaceae bacterium,118,1898204
UniRef100_A0A1H9Y104/4-117,Cluster: Stage V sporulation protein AE,A0A1H9Y104,Anaerobranca gottschalkii DSM 13577,117,1120990
UniRef100_A0A3D1LFE1/1-115,Cluster: Stage V sporulation protein AE,A0A3D1LFE1,Clostridiales bacterium,118,1898207
UniRef100_A0A2N2D9E2/3-117,Cluster: Stage V sporulation protein AE,A0A2N2D9E2,Firmicutes bacterium HGW-Firmicutes-13,117,2013774
UniRef100_UPI001C68E78C/1-109,Cluster: stage V sporulation protein AE,UPI001C68E78C,Paenactinomyces guangxiensis,109,1490290
UniRef100_B9MQC9/1-115,Cluster: Stage V sporulation protein AE,B9MQC9,Caldicellulosiruptor bescii (strain ATCC BAA-1888 / DSM 6725 / Z-1320) (Anaerocellum thermophilum),117,521460
UniRef100_UPI001A939FD7/2-116,Cluster: stage V sporulation protein AE,UPI001A939FD7,Bacilliculturomica massiliensis,119,1917867
UniRef100_A0A544T2J8/5-117,Cluster: Stage V sporulation protein AE,A0A544T2J8,Psychrobacillus soli,121,1543965
UniRef100_A0A1M4UHR0/3-116,Cluster: Stage V sporulation protein AE,A0A1M4UHR0,Clostridium fallax,119,1533
UniRef100_A0A7X8Z9J9/1-115,Cluster: Stage V sporulation protein AE,A0A7X8Z9J9,Thermoanaerobacteraceae bacterium,117,2100788
UniRef100_A0A498RD36/3-117,Cluster: Spova,A0A498RD36,Lucifera butyrica,117,1351585
UniRef100_A0A4R8LHD0/17-132,Cluster: Stage V sporulation protein AE,A0A4R8LHD0,Alicyclobacillus sacchari,132,392010
UniRef100_A0A0M6WYW2/1-115,Cluster: Stage V sporulation protein AE,A0A0M6WYW2,Roseburia inulinivorans,118,360807
UniRef100_E4Q753/1-115,Cluster: Stage V sporulation protein AE,E4Q753,Caldicellulosiruptor owensensis (strain ATCC 700167 / DSM 13100 / OL),117,632518
UniRef100_UPI001C1051A2/1-115,Cluster: stage V sporulation protein AE,UPI001C1051A2,Tissierella praeacuta,118,43131
UniRef100_A0A0Q3S3I9/5-116,Cluster: Stage V sporulation protein AEB,A0A0Q3S3I9,Psychrobacillus sp. FJAT-21963,121,1712028
UniRef100_A0A4P9EU11/1-108,Cluster: Stage V sporulation protein AE,A0A4P9EU11,Bacillus paranthracis,108,2026186
UniRef100_UPI000835210B/1-116,Cluster: stage V sporulation protein AE,UPI000835210B,Alicyclobacillus acidiphilus,116,182455
UniRef100_R6MLQ0/1-115,Cluster: SpoVA protein,R6MLQ0,Firmicutes bacterium CAG:41,118,1263021
UniRef100_UPI00047DBEEA/1-115,Cluster: stage V sporulation protein AE,UPI00047DBEEA,Clostridiisalibacter paucivorans,118,408753
UniRef100_R1CGV0/1-115,Cluster: Stage V sporulation protein AE (SpoVAE),R1CGV0,Caldisalinibacter kiritimatiensis,118,1304284
UniRef100_A0A5C4TGK1/1-121,Cluster: Stage V sporulation protein AE,A0A5C4TGK1,Paenibacillus hemerocallicola,121,1172614
UniRef100_UPI001AA0B95C/1-115,Cluster: stage V sporulation protein AE,UPI001AA0B95C,Extibacter sp. GGCC_0201,118,2731209
UniRef100_A0A1M4SWV7/1-115,Cluster: Stage V sporulation protein AE,A0A1M4SWV7,Tissierella praeacuta DSM 18095,118,1123404
UniRef100_A0A1T4WR75/1-115,Cluster: Stage V sporulation protein AE,A0A1T4WR75,Caloramator quimbayensis,118,1147123
UniRef100_UPI000EFBA320/1-115,Cluster: stage V sporulation protein AE,UPI000EFBA320,Christensenella sp. Marseille-P3954,118,2086585
UniRef100_A0A521J6W7/1-115,Cluster: Stage V sporulation protein AE,A0A521J6W7,Gottschalkiaceae bacterium,118,2527676
UniRef100_A0A559KAK6/1-121,Cluster: Stage V sporulation protein AE,A0A559KAK6,Paenibacillus sp. JC52,121,2163881
UniRef100_R5H813/4-118,Cluster: Uncharacterized protein,R5H813,Firmicutes bacterium CAG:24,121,1263012
UniRef100_A0A1C5ZS07/4-118,Cluster: Stage V sporulation protein AE,A0A1C5ZS07,uncultured Clostridium sp.,121,59620
UniRef100_A0A1I1KVL6/1-115,Cluster: Stage V sporulation protein AE,A0A1I1KVL6,Clostridium uliginosum,118,119641
UniRef100_A0A124FCU6/1-115,Cluster: Stage V sporulation protein AE,A0A124FCU6,Caldanaerobacter subterraneus,118,911092
UniRef100_A0A4Q4IJY1/1-116,Cluster: Stage V sporulation protein AE,A0A4Q4IJY1,Sporolactobacillus sp. THM19-2,116,2511171
UniRef100_R6G289/1-115,Cluster: Sporulation stage V,R6G289,Clostridium sp. CAG:221,118,1262780
UniRef100_UPI00098459F2/1-115,Cluster: stage V sporulation protein AE,UPI00098459F2,Anaerosalibacter sp. Marseille-P3206,118,1871005
UniRef100_A0A3E4PS09/1-115,Cluster: Stage V sporulation protein AE,A0A3E4PS09,Dorea formicigenerans,118,39486
UniRef100_A0A847WGX4/1-115,Cluster: Stage V sporulation protein AE,A0A847WGX4,Epulopiscium sp.,118,2384
UniRef100_A0A847NHF1/1-115,Cluster: Stage V sporulation protein AE,A0A847NHF1,Tissierellia bacterium,118,2049431
UniRef100_A0A1M6L2S6/4-117,Cluster: Stage V sporulation protein AE,A0A1M6L2S6,Anaerobranca californiensis DSM 14826,117,1120989
UniRef100_A0A151ARC6/3-116,Cluster: SpoVA protein,A0A151ARC6,Clostridium colicanis DSM 13634,119,1121305
UniRef100_A0A1V4ISY6/1-115,Cluster: SpoVA protein,A0A1V4ISY6,Clostridium chromiireducens,118,225345
UniRef100_A0A2T6FWG3/1-121,Cluster: Stage V sporulation protein AE,A0A2T6FWG3,Paenibacillus elgii,121,189691
UniRef100_A0A0M3RC95/5-116,Cluster: Stage V sporulation protein AEB,A0A0M3RC95,Bacillus sp. FJAT-22090,121,1581038
UniRef100_D4M2S3/1-115,Cluster: Stage V sporulation protein AE,D4M2S3,[Ruminococcus] torques L2-14,118,657313
UniRef100_A0A1M5YUW9/6-118,Cluster: Stage V sporulation protein AE,A0A1M5YUW9,Sporobacter termitidis DSM 10068,122,1123282
UniRef100_UPI00059087FB/1-115,Cluster: stage V sporulation protein AE,UPI00059087FB,Candidatus Soleaferrea massiliensis,118,1470354
UniRef100_A0A1C5XGW8/1-115,Cluster: Stage V sporulation protein AE,A0A1C5XGW8,uncultured Clostridium sp.,118,59620
UniRef100_A0A7X1IA21/1-115,Cluster: Stage V sporulation protein AE,A0A7X1IA21,Bittarella massiliensis,118,1720313
UniRef100_A0A7C6VRJ3/1-115,Cluster: Stage V sporulation protein AE,A0A7C6VRJ3,Epulopiscium sp.,118,2384
UniRef100_A0A416CQS5/1-115,Cluster: Stage V sporulation protein AE,A0A416CQS5,Firmicutes bacterium AF36-19BH,118,2292888
UniRef100_A0A3E5GNK0/1-115,Cluster: Stage V sporulation protein AE,A0A3E5GNK0,Dorea formicigenerans,118,39486
UniRef100_A0A0B0IH98/3-117,Cluster: Stage V sporulation protein AEB,A0A0B0IH98,Alkalihalobacillus okhensis,117,333138
UniRef100_UPI000780F61A/3-117,Cluster: stage V sporulation protein AE,UPI000780F61A,Bacillus sp. JCM 19034,117,1481928
UniRef100_A0A847NCI8/1-115,Cluster: Stage V sporulation protein AE,A0A847NCI8,Gracilibacteraceae bacterium,118,2699748
UniRef100_A0A3E4EY09/1-115,Cluster: Stage V sporulation protein AE,A0A3E4EY09,Dorea formicigenerans,118,39486
UniRef100_UPI000FD8137F/1-121,Cluster: stage V sporulation protein AE,UPI000FD8137F,Paenibacillus elgii,121,189691
UniRef100_A0A413VZT7/1-115,Cluster: Stage V sporulation protein AE,A0A413VZT7,Dorea formicigenerans,118,39486
UniRef100_A0A7X7BJ63/1-116,Cluster: Stage V sporulation protein AE,A0A7X7BJ63,Bacilli bacterium,116,1903720
UniRef100_A0A7U9I986/1-115,Cluster: Stage V sporulation protein AE,A0A7U9I986,Clostridium sp. (strain ATCC 29733 / VPI C48-50),118,1507
UniRef100_A4XFQ9/1-115,Cluster: SpoVA protein,A4XFQ9,Caldicellulosiruptor saccharolyticus (strain ATCC 43494 / DSM 8903 / Tp8T 6331),117,351627
UniRef100_A0A163W0U9/1-121,Cluster: Stage V sporulation protein AEB,A0A163W0U9,Paenibacillus elgii,121,189691
UniRef100_A0A1T5MTF7/1-115,Cluster: Stage V sporulation protein AE,A0A1T5MTF7,Maledivibacter halophilus,118,36842
UniRef100_A7GS90/3-117,Cluster: Sporulation stage V protein AE,A7GS90,Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98),117,315749
UniRef100_A0A7X7Q2Y8/1-116,Cluster: Stage V sporulation protein AE,A0A7X7Q2Y8,Bacilli bacterium,116,1903720
UniRef100_R6NWM6/1-115,Cluster: Stage V sporulation protein AE,R6NWM6,Ruminococcus sp. CAG:55,118,1262960
UniRef100_UPI00193C191C/1-115,Cluster: stage V sporulation protein AE,UPI00193C191C,Clostridium sp. D2Q-14,118,2683194
UniRef100_W4QXA4/3-117,Cluster: Stage V sporulation protein AE,W4QXA4,Alkalihalobacillus akibai (strain ATCC 43226 / DSM 21942 / CIP 109018 / JCM 9157 / 1139) (Bacillus akibai),117,1236973
UniRef100_UPI00193B4DD3/1-115,Cluster: stage V sporulation protein AE,UPI00193B4DD3,Clostridium sp. D2Q-11,118,2683708
UniRef100_A0A416EGL2/1-115,Cluster: Stage V sporulation protein AE,A0A416EGL2,Lachnotalea sp. AF33-28,118,2292046
UniRef100_UPI001B31EED2/3-117,Cluster: stage V sporulation protein AE,UPI001B31EED2,Bacillus sp. YZJH907-2,117,2822140
UniRef100_UPI001D0670E8/1-115,Cluster: stage V sporulation protein AE,UPI001D0670E8,Clostridium scindens (strain JCM 10418 / VPI 12708),118,29347
UniRef100_A0A366XYZ4/1-116,Cluster: Stage V sporulation protein AE,A0A366XYZ4,Bacillus taeanensis,116,273032
UniRef100_R6WSR1/1-115,Cluster: Stage V sporulation protein AE,R6WSR1,Dorea sp. CAG:317,118,1262873
UniRef100_A0A5C0SGD0/1-115,Cluster: Stage V sporulation protein AE,A0A5C0SGD0,Crassaminicella thermophila,118,2599308
UniRef100_A0A1Y4F1L7/1-114,Cluster: Stage V sporulation protein AE,A0A1Y4F1L7,Anaeromassilibacillus sp. An250,118,1965604
UniRef100_A0A343JDS9/1-115,Cluster: Stage V sporulation protein AE,A0A343JDS9,Clostridium isatidis,118,182773
UniRef100_A0A1C5PS68/4-118,Cluster: Stage V sporulation protein AE,A0A1C5PS68,uncultured Clostridium sp.,121,59620
UniRef100_A0A1V5X7Z6/1-115,Cluster: SpoVA protein,A0A1V5X7Z6,Firmicutes bacterium ADurb.Bin193,117,1852885
UniRef100_A0A4U9RMJ2/1-115,"Cluster: Sporulation stage V, protein AE",A0A4U9RMJ2,Hathewaya histolytica (Clostridium histolyticum),118,1498
UniRef100_A0A8E3SLJ3/1-115,Cluster: Stage V sporulation protein AE,A0A8E3SLJ3,Lachnospiraceae bacterium KGMB03038,118,2594789
UniRef100_UPI0002886393/4-117,Cluster: stage V sporulation protein AE,UPI0002886393,Clostridium arbusti,117,1137848
UniRef100_F4LUZ2/1-115,Cluster: Stage V sporulation protein AEB,F4LUZ2,Tepidanaerobacter acetatoxydans (strain DSM 21804 / JCM 16047 / Re1),117,1209989
UniRef100_A0A7W5FQN7/2-121,Cluster: Stage V sporulation protein AE,A0A7W5FQN7,Paenibacillus phyllosphaerae,122,274593
UniRef100_UPI00051B6AB4/1-115,Cluster: stage V sporulation protein AE,UPI00051B6AB4,Eubacteriales,118,186802
UniRef100_A0A396ABV3/1-115,Cluster: Stage V sporulation protein AE,A0A396ABV3,Roseburia inulinivorans,118,360807
UniRef100_R9N6I9/1-115,Cluster: Stage V sporulation protein AE,R9N6I9,Dorea sp. 5-2,118,1235798
UniRef100_N9Y356/1-115,Cluster: Stage V sporulation protein AE,N9Y356,Clostridium thermobutyricum,117,29372
UniRef100_A0A1V4SJC8/1-115,Cluster: SpoVA protein,A0A1V4SJC8,Ruminiclostridium hungatei (Clostridium hungatei),118,48256
UniRef100_A0A8G0W2N6/1-115,Cluster: Stage V sporulation protein AE,A0A8G0W2N6,Clostridium scindens (strain JCM 10418 / VPI 12708),118,29347
UniRef100_R6GSF3/1-114,Cluster: Stage V sporulation protein AE,R6GSF3,Clostridium sp. CAG:557,118,1262819
UniRef100_UPI00168817F7/1-121,Cluster: stage V sporulation protein AE,UPI00168817F7,Paenibacillus sp. IB182363,121,2772510
UniRef100_A0A3C1A7A6/1-115,Cluster: Stage V sporulation protein AE,A0A3C1A7A6,Clostridiales bacterium,118,1898207
UniRef100_E4SHX8/1-115,Cluster: Stage V sporulation protein AE,E4SHX8,Caldicellulosiruptor kronotskyensis (strain DSM 18902 / VKM B-2412 / 2002),117,632348
UniRef100_A0A0V8QDM2/1-115,Cluster: Stage V sporulation protein AEB,A0A0V8QDM2,Acetivibrio ethanolgignens,118,290052
UniRef100_A0A3D4FNG8/3-116,Cluster: Stage V sporulation protein AE,A0A3D4FNG8,Clostridium sp.,118,1506
UniRef100_A0A1G9L1J3/3-117,Cluster: Stage V sporulation protein AE,A0A1G9L1J3,Dendrosporobacter quercicolus,117,146817
UniRef100_A0A3T0D213/1-115,Cluster: Stage V sporulation protein AE,A0A3T0D213,Caldicellulosiruptor changbaiensis,117,1222016
UniRef100_A0A0J1IS19/3-117,Cluster: SpoVA protein,A0A0J1IS19,Desulfosporosinus acididurans,117,476652
UniRef100_F7KNW1/1-115,Cluster: Stage V sporulation protein AE,F7KNW1,Lachnospiraceae bacterium 5_1_57FAA,118,658085
UniRef100_A0A8E5Y296/1-116,Cluster: Stage V sporulation protein AE,A0A8E5Y296,Tenericutes bacterium,116,2231116
UniRef100_UPI0013E98909/3-117,Cluster: stage V sporulation protein AE,UPI0013E98909,Clostridium estertheticum,117,238834
UniRef100_A0A6M0R8P7/1-115,Cluster: Stage V sporulation protein AE,A0A6M0R8P7,Clostridium niameyense,118,1622073
UniRef100_UPI000A03B770/1-115,Cluster: stage V sporulation protein AE,UPI000A03B770,Clostridium hydrogeniformans,118,349933
UniRef100_A0A7C6RDI4/1-115,Cluster: Stage V sporulation protein AE,A0A7C6RDI4,Clostridia bacterium,118,2044939
UniRef100_UPI001056B6C4/1-115,Cluster: stage V sporulation protein AE,UPI001056B6C4,Clostridiaceae,118,31979
UniRef100_UPI000D0F490E/1-115,Cluster: stage V sporulation protein AE,UPI000D0F490E,Massilistercora timonensis,118,2086584
UniRef100_A0A8D6L596/1-115,Cluster: Stage V sporulation protein AE,A0A8D6L596,Clostridium sp. C5S11,118,704125
UniRef100_R5EEH0/1-115,Cluster: Stage V sporulation protein AE,R5EEH0,Firmicutes bacterium CAG:110,118,1263000
UniRef100_C0FPD2/1-115,Cluster: Stage V sporulation protein AE,C0FPD2,Roseburia inulinivorans DSM 16841,118,622312
UniRef100_A0A7X8EQA6/1-115,Cluster: Stage V sporulation protein AE,A0A7X8EQA6,Epulopiscium sp.,118,2384
UniRef100_A0A355BL02/3-117,Cluster: Stage V sporulation protein AE,A0A355BL02,Firmicutes bacterium,117,1879010
UniRef100_UPI0011CC4F0A/1-115,Cluster: stage V sporulation protein AE,UPI0011CC4F0A,Dorea formicigenerans,118,39486
UniRef100_UPI00164A79BB/1-115,Cluster: stage V sporulation protein AE,UPI00164A79BB,Roseburia sp. BX1005,118,2763064
UniRef100_UPI0013590C93/1-121,Cluster: stage V sporulation protein AE,UPI0013590C93,Paenibacillus puerhi,121,2692622
UniRef100_A0A1V4SPY5/1-115,Cluster: SpoVA protein,A0A1V4SPY5,Clostridium thermobutyricum DSM 4928,117,1121339
UniRef100_A0A017RW21/1-115,Cluster: Stage V sporulation protein AEB,A0A017RW21,Fervidicella metallireducens AeB,118,1403537
UniRef100_UPI000D6BCCAA/1-115,Cluster: stage V sporulation protein AE,UPI000D6BCCAA,Murimonas intestini,118,1337051
UniRef100_A0A316NH94/1-114,Cluster: Stage V sporulation protein AE,A0A316NH94,Oscillospiraceae bacterium,118,2485925
UniRef100_UPI000FD89E1F/1-121,Cluster: stage V sporulation protein AE,UPI000FD89E1F,Paenibacillus koleovorans,121,121608
UniRef100_A0A174B4G4/1-115,"Cluster: Sporulation stage V, protein AE",A0A174B4G4,Clostridium disporicum,118,84024
UniRef100_A0A0X8G2E9/1-116,Cluster: Stage V sporulation protein AEB,A0A0X8G2E9,Turicibacter sp. H121,116,1712675
UniRef100_A0A847QGA5/20-134,Cluster: Stage V sporulation protein AE,A0A847QGA5,Veillonellaceae bacterium,134,2049049
UniRef100_A0A1H8P2M4/3-117,Cluster: Stage V sporulation protein AE,A0A1H8P2M4,Propionispora vibrioides,117,112903
UniRef100_UPI000730CBE8/1-115,Cluster: stage V sporulation protein AE,UPI000730CBE8,Defluviitalea phaphyphila,118,1473580
UniRef100_UPI000B49E5FE/3-117,Cluster: stage V sporulation protein AE,UPI000B49E5FE,Desulfosporosinus sp. FKB,117,1969835
UniRef100_K6TU85/1-115,Cluster: Stage V sporulation protein AE,K6TU85,Clostridium sp. Maddingley MBC34-26,118,1196322
UniRef100_B0NFL5/15-129,Cluster: Stage V sporulation protein AE,B0NFL5,Clostridium scindens (strain ATCC 35704 / DSM 5676 / VPI 13733 / 19),132,411468
UniRef100_A0A4V2SA63/1-115,Cluster: Stage V sporulation protein AE,A0A4V2SA63,Marinisporobacter balticus,118,2018667
UniRef100_UPI001C1135A9/1-115,Cluster: stage V sporulation protein AE,UPI001C1135A9,Alkaliphilus sp. MSJ-5,118,2841507
UniRef100_A0A355WCA3/1-115,Cluster: Stage V sporulation protein AE,A0A355WCA3,Clostridiaceae bacterium,118,1898204
UniRef100_R6M7V2/1-115,Cluster: SpoVA protein,R6M7V2,Clostridium sp. CAG:253,117,1262785
UniRef100_A0A140L0Y1/1-115,Cluster: Uncharacterized protein,A0A140L0Y1,Thermotalea metallivorans,118,520762
UniRef100_A0A0C1U6V0/3-116,Cluster: Stage V sporulation protein AE,A0A0C1U6V0,Clostridium argentinense CDC 2741,118,1418104
UniRef100_A8MHP7/1-115,Cluster: Sporulation stage V protein AE,A8MHP7,Alkaliphilus oremlandii (strain OhILAs) (Clostridium oremlandii (strain OhILAs)),118,350688
UniRef100_A0A3R6B4I2/1-115,Cluster: Stage V sporulation protein AE,A0A3R6B4I2,Coprococcus sp. AF21-14LB,118,2292231
UniRef100_A0A1S8TBE8/1-115,Cluster: SpoVA protein,A0A1S8TBE8,Clostridium puniceum,118,29367
UniRef100_A0A1M6AD11/3-117,Cluster: Stage V sporulation protein AE,A0A1M6AD11,Propionispora hippei DSM 15287,117,1123003
UniRef100_R6KZV1/1-115,Cluster: Sporulation stage V,R6KZV1,Clostridium sp. CAG:265,118,1262787
UniRef100_A0A7X5KR73/1-115,Cluster: Stage V sporulation protein AE,A0A7X5KR73,Lachnospiraceae bacterium MD329,118,2592090
UniRef100_UPI001AE4F328/1-115,Cluster: stage V sporulation protein AE,UPI001AE4F328,Symbiobacterium terraclitae,116,557451
UniRef100_A0A3E5EQ55/1-115,Cluster: Stage V sporulation protein AE,A0A3E5EQ55,Dorea formicigenerans,118,39486
UniRef100_UPI00119DB378/17-129,Cluster: stage V sporulation protein AE,UPI00119DB378,Bacillus sp. FJAT-22090,133,1581038
UniRef100_A0A174Z3M8/1-115,Cluster: Stage V sporulation protein AE,A0A174Z3M8,[Ruminococcus] torques,118,33039
UniRef100_A0A1I7I323/1-115,Cluster: Stage V sporulation protein AE,A0A1I7I323,Clostridium sp. DSM 8431,118,1761781
UniRef100_A0A2K9P494/1-115,Cluster: Stage V sporulation protein AE,A0A2K9P494,Monoglobus pectinilyticus,118,1981510
UniRef100_UPI000BBB115D/1-116,Cluster: stage V sporulation protein AE,UPI000BBB115D,Alteribacter populi,116,2011011
UniRef100_A0A845R343/1-115,Cluster: Stage V sporulation protein AE,A0A845R343,Senegalia massiliensis,118,1720316
UniRef100_A0A3E2WX75/1-115,Cluster: Stage V sporulation protein AE,A0A3E2WX75,Hungatella hathewayi,118,154046
UniRef100_R6CGL3/1-115,Cluster: Uncharacterized protein,R6CGL3,Firmicutes bacterium CAG:56,118,1263031
UniRef100_UPI001BC8469B/1-115,Cluster: stage V sporulation protein AE,UPI001BC8469B,Faecalicatena sp. Marseille-Q4148,118,2823316
UniRef100_A0A174EEN2/1-115,Cluster: Stage V sporulation protein AE,A0A174EEN2,Faecalicatena contorta,118,39482
UniRef100_A0A374X3H9/1-115,Cluster: Stage V sporulation protein AE,A0A374X3H9,Dorea sp. OM02-2LB,118,2292347
UniRef100_A0A2W4S7E2/1-115,Cluster: Stage V sporulation protein AE,A0A2W4S7E2,Firmicutes bacterium,116,1879010
UniRef100_UPI001BB013B3/1-116,Cluster: stage V sporulation protein AE,UPI001BB013B3,Turicibacter bilis,116,2735723
UniRef100_UPI00102FB4C7/1-115,Cluster: stage V sporulation protein AE,UPI00102FB4C7,Senegalia massiliensis,118,1720316
UniRef100_A0A174Q1N6/1-116,Cluster: Stage V sporulation protein AE,A0A174Q1N6,Turicibacter sanguinis,116,154288
UniRef100_C8WTM4/2-115,Cluster: Stage V sporulation protein AE,C8WTM4,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / BCRC 14685 / JCM 5260 / KCTC 1825 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-IA) (Bacillus acidocaldarius),115,521098
UniRef100_A0A7U9X3K6/1-115,Cluster: Uncharacterized protein,A0A7U9X3K6,Lachnospiraceae bacterium,118,1898203
